index,age,priors_count,length_of_stay,isMale,isCaucasian,c_charge_degree_F
9336,-0.7275215657545905,0.36965633690911126,-0.31316573137137915,1,0,1
1783,-1.1537449263466486,-0.6843577587219684,-0.22750075357480282,1,0,1
4951,1.4035952372057006,-0.2627521204695365,-0.31316573137137915,0,0,0
4677,0.6363931881399958,0.5804591560353272,-0.29174948692223507,1,0,0
57,1.4035952372057006,-0.2627521204695365,-0.29174948692223507,1,0,0
5143,-0.9832555821098254,-0.4735549395957524,-0.29174948692223507,0,1,0
177,-1.0685002542282371,-0.6843577587219684,-0.31316573137137915,1,0,1
4885,-0.21605353304412062,-0.05194930134332058,0.3293216021029435,0,0,1
4010,-1.2389895984650603,-0.6843577587219684,-0.31316573137137915,1,0,1
6367,-0.38654287728094394,0.5804591560353272,-0.31316573137137915,1,0,0
10735,2.4265313026266404,-0.4735549395957524,-0.29174948692223507,1,0,1
10897,-0.8127662378730022,0.36965633690911126,-0.09900328687993828,1,1,0
2703,1.4035952372057006,-0.05194930134332058,-0.33458197582052324,1,0,1
7406,-1.0685002542282371,-0.4735549395957524,0.5006515576960961,1,0,1
3396,1.062616548732054,-0.6843577587219684,-0.2489169980239469,1,0,0
6521,0.3806591717847609,1.6344732516664067,-0.29174948692223507,0,1,1
1030,-0.5570322215177672,-0.6843577587219684,-0.31316573137137915,0,1,0
8056,0.12492515542952594,-0.4735549395957524,-0.31316573137137915,1,0,0
836,0.7216378602584075,-0.2627521204695365,-0.22750075357480282,1,0,0
7280,0.3806591717847609,3.320895804676134,-0.31316573137137915,1,0,0
7515,-0.9832555821098254,-0.4735549395957524,-0.12041953132908237,1,0,1
2854,-0.30129820516253225,3.320895804676134,-0.31316573137137915,1,0,1
2208,-0.21605353304412062,-0.2627521204695365,-0.29174948692223507,1,0,1
9756,-0.5570322215177672,0.15885351778289533,0.41498657989951987,1,0,0
9557,-0.8127662378730022,-0.2627521204695365,-0.31316573137137915,0,0,0
10189,-0.4717875493993556,1.002064794287759,-0.18466826467651465,1,0,1
10242,-0.30129820516253225,-0.05194930134332058,-0.31316573137137915,1,1,0
9018,-0.30129820516253225,0.36965633690911126,-0.31316573137137915,1,0,0
5121,-0.8127662378730022,-0.6843577587219684,-0.16325202022737056,1,0,0
6112,-0.045564188807297346,-0.6843577587219684,-0.31316573137137915,1,0,0
10779,2.7675099911002867,-0.4735549395957524,-0.31316573137137915,1,1,1
7903,1.4888399093241123,-0.6843577587219684,-0.33458197582052324,0,0,0
2101,-0.30129820516253225,1.4236704325401908,-0.29174948692223507,1,1,1
4940,-0.045564188807297346,1.2128676134139749,0.05091042426407034,1,0,1
6783,1.062616548732054,3.7425014429285657,0.1365754020606467,0,0,0
8611,-0.6422768936361789,0.7912619751615431,-0.270333242473091,1,0,1
8301,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,1,0,1
9641,1.9150632699161705,-0.2627521204695365,-0.12041953132908237,1,1,1
2258,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,0,1,1
14,-0.6422768936361789,-0.6843577587219684,-0.29174948692223507,1,1,1
5423,2.0855526141529936,-0.2627521204695365,0.07232666871321443,1,1,1
10806,-1.0685002542282371,1.002064794287759,0.5220678021452403,1,0,1
3273,-1.1537449263466486,-0.4735549395957524,0.7362302466366812,1,0,1
3381,-0.4717875493993556,-0.4735549395957524,-0.31316573137137915,1,0,0
6766,-0.4717875493993556,1.002064794287759,-0.270333242473091,1,0,1
4784,0.4659038439031725,2.4776845281712703,0.8433114688824017,1,0,1
10854,0.29541449966634925,-0.6843577587219684,-0.29174948692223507,1,0,0
414,-0.8127662378730022,-0.6843577587219684,-0.31316573137137915,0,0,1
851,2.4265313026266404,-0.4735549395957524,-0.20608450912565873,1,1,0
7405,-0.8980109099914138,1.2128676134139749,-0.14183577577822645,0,1,0
5592,0.3806591717847609,1.2128676134139749,-0.29174948692223507,1,1,1
1343,-0.8980109099914138,-0.05194930134332058,1.7642099801955975,1,0,1
2278,2.4265313026266404,-0.6843577587219684,-0.2489169980239469,1,1,0
1511,-0.4717875493993556,-0.6843577587219684,-0.31316573137137915,1,0,0
1056,1.062616548732054,-0.2627521204695365,-0.270333242473091,1,1,1
8326,-0.7275215657545905,1.4236704325401908,-0.29174948692223507,1,1,1
5614,-0.13080886092570898,-0.2627521204695365,-0.31316573137137915,1,0,1
8752,-0.4717875493993556,-0.4735549395957524,-0.31316573137137915,1,1,1
6107,-0.8980109099914138,-0.6843577587219684,-0.29174948692223507,0,1,1
3417,-0.5570322215177672,-0.05194930134332058,-0.29174948692223507,1,1,1
1929,-0.7275215657545905,-0.6843577587219684,-0.2489169980239469,1,0,0
1686,-0.9832555821098254,-0.05194930134332058,-0.31316573137137915,0,0,1
6430,1.3183505650872889,-0.6843577587219684,-0.31316573137137915,1,0,0
8610,2.000307942034582,-0.05194930134332058,-0.33458197582052324,1,1,0
3778,-0.5570322215177672,-0.4735549395957524,-0.33458197582052324,1,1,0
8457,-0.8127662378730022,-0.4735549395957524,-0.31316573137137915,1,0,1
7983,-0.8980109099914138,-0.2627521204695365,-0.2489169980239469,1,0,0
9651,0.5511485160215842,-0.05194930134332058,-0.29174948692223507,1,0,1
10258,1.6593292535609356,-0.05194930134332058,-0.14183577577822645,1,1,1
5882,0.8068825323768191,-0.6843577587219684,-0.31316573137137915,1,0,1
7519,-0.38654287728094394,-0.4735549395957524,0.1365754020606467,1,0,1
9158,-0.6422768936361789,-0.6843577587219684,-0.270333242473091,0,0,1
7712,-0.9832555821098254,-0.6843577587219684,0.37215409100123165,1,0,0
6110,-0.9832555821098254,-0.6843577587219684,-0.31316573137137915,0,1,1
9318,-0.38654287728094394,1.4236704325401908,-0.31316573137137915,1,0,1
7004,-0.8980109099914138,-0.2627521204695365,0.37215409100123165,1,1,1
2113,-1.2389895984650603,-0.2627521204695365,-0.270333242473091,1,0,1
5904,-0.7275215657545905,0.15885351778289533,-0.31316573137137915,1,0,1
6782,-0.8980109099914138,-0.2627521204695365,1.6357125135007329,1,0,1
10277,-0.38654287728094394,2.2668817090450544,-0.20608450912565873,1,0,1
6749,-0.8980109099914138,-0.6843577587219684,-0.31316573137137915,0,1,0
4479,-0.13080886092570898,-0.2627521204695365,-0.29174948692223507,1,0,0
3110,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,1,1,0
882,1.3183505650872889,0.36965633690911126,-0.29174948692223507,1,1,1
5054,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,1,0,0
8688,-0.4717875493993556,-0.6843577587219684,-0.31316573137137915,0,1,1
189,1.4888399093241123,-0.05194930134332058,-0.31316573137137915,1,1,0
7203,1.8298185977977588,-0.6843577587219684,-0.20608450912565873,1,0,1
6796,-0.9832555821098254,-0.6843577587219684,-0.31316573137137915,1,0,1
4217,0.039680483311114303,-0.2627521204695365,-0.31316573137137915,1,1,1
3223,0.8921272044952308,1.2128676134139749,0.8433114688824017,1,1,1
5711,1.4888399093241123,-0.2627521204695365,-0.22750075357480282,1,1,1
4860,-0.8980109099914138,-0.6843577587219684,-0.31316573137137915,0,0,0
8854,0.039680483311114303,0.15885351778289533,-0.0775870424307942,1,0,1
2051,-0.30129820516253225,-0.6843577587219684,0.43640282434866395,1,1,1
9433,0.7216378602584075,-0.6843577587219684,-0.29174948692223507,0,0,0
1122,-0.8980109099914138,-0.6843577587219684,-0.31316573137137915,1,0,1
4668,2.597020646863464,-0.4735549395957524,-0.33458197582052324,0,1,1
10997,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,1,0,1
5885,0.9773718766136423,-0.2627521204695365,-0.270333242473091,1,1,1
1213,0.12492515542952594,-0.4735549395957524,-0.31316573137137915,0,0,0
5792,0.039680483311114303,-0.4735549395957524,-0.22750075357480282,1,1,0
67,0.039680483311114303,2.0560788899188385,-0.31316573137137915,1,0,1
5586,-0.7275215657545905,0.15885351778289533,-0.31316573137137915,1,0,1
5334,0.29541449966634925,1.002064794287759,-0.29174948692223507,1,0,0
7638,-0.045564188807297346,-0.2627521204695365,-0.29174948692223507,1,0,0
2222,2.93799933533711,-0.05194930134332058,-0.31316573137137915,1,0,0
9366,1.2331058929688774,-0.6843577587219684,-0.29174948692223507,0,0,0
1088,2.3412866305082285,-0.6843577587219684,-0.270333242473091,1,1,1
6729,0.29541449966634925,-0.6843577587219684,0.22224037985722306,0,0,1
2788,1.6593292535609356,-0.6843577587219684,-0.18466826467651465,1,1,1
2624,1.4035952372057006,-0.6843577587219684,-0.29174948692223507,1,0,1
9042,2.93799933533711,-0.6843577587219684,-0.31316573137137915,1,1,1
1397,2.4265313026266404,-0.05194930134332058,4.39840804744032,1,0,0
4256,-0.045564188807297346,-0.6843577587219684,-0.270333242473091,1,0,1
9924,-0.4717875493993556,-0.6843577587219684,-0.31316573137137915,1,1,1
8287,-1.1537449263466486,-0.05194930134332058,-0.29174948692223507,0,1,0
1027,-1.0685002542282371,-0.05194930134332058,6.604281225702161,1,0,1
8009,-0.30129820516253225,2.0560788899188385,-0.29174948692223507,1,0,1
5337,1.8298185977977588,-0.05194930134332058,-0.29174948692223507,1,0,0
7955,-0.9832555821098254,-0.05194930134332058,0.6077327799418166,1,0,1
752,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,1,1,0
2532,-0.8127662378730022,0.5804591560353272,0.37215409100123165,1,0,0
3729,-0.045564188807297346,-0.6843577587219684,-0.270333242473091,1,0,1
1531,-1.1537449263466486,-0.4735549395957524,-0.29174948692223507,1,0,1
4190,-0.38654287728094394,1.2128676134139749,-0.29174948692223507,1,0,1
6722,-0.045564188807297346,-0.05194930134332058,-0.31316573137137915,1,1,0
4061,1.4888399093241123,-0.6843577587219684,-0.31316573137137915,0,1,0
3771,-0.8127662378730022,0.36965633690911126,3.0063521582459547,1,0,1
2209,-0.5570322215177672,-0.05194930134332058,-0.29174948692223507,1,0,1
7245,-0.8127662378730022,0.36965633690911126,-0.2489169980239469,1,0,0
9855,1.6593292535609356,-0.05194930134332058,-0.31316573137137915,1,1,1
5906,-0.21605353304412062,-0.05194930134332058,-0.29174948692223507,0,0,0
612,-0.6422768936361789,1.2128676134139749,0.8004789799841135,1,0,1
1640,1.3183505650872889,-0.2627521204695365,-0.31316573137137915,1,1,0
5476,-0.9832555821098254,-0.6843577587219684,-0.31316573137137915,1,0,0
3751,0.5511485160215842,3.110092985549918,0.39357033545037573,1,0,0
9955,0.3806591717847609,-0.6843577587219684,0.07232666871321443,1,0,1
4900,0.4659038439031725,-0.6843577587219684,-0.22750075357480282,0,0,1
173,-0.13080886092570898,0.36965633690911126,-0.31316573137137915,1,0,1
1247,-0.9832555821098254,-0.4735549395957524,-0.29174948692223507,0,0,1
5103,-0.38654287728094394,0.7912619751615431,-0.29174948692223507,1,0,1
8501,-0.13080886092570898,2.2668817090450544,-0.29174948692223507,1,0,1
1219,-0.13080886092570898,-0.6843577587219684,-0.29174948692223507,0,0,0
693,1.4888399093241123,0.5804591560353272,-0.29174948692223507,1,1,1
1146,-0.7275215657545905,0.15885351778289533,1.4643825579075802,1,0,1
3504,-0.7275215657545905,-0.2627521204695365,0.2864891132046553,1,0,0
2689,-0.5570322215177672,-0.2627521204695365,-0.29174948692223507,0,0,0
10012,-0.8980109099914138,-0.2627521204695365,0.9075602022298339,0,0,1
308,-0.6422768936361789,-0.6843577587219684,-0.270333242473091,1,0,0
5537,-1.0685002542282371,-0.2627521204695365,0.41498657989951987,0,0,0
905,-0.21605353304412062,-0.4735549395957524,-0.31316573137137915,1,0,1
3961,0.4659038439031725,-0.6843577587219684,-0.31316573137137915,1,0,1
6147,-1.0685002542282371,-0.6843577587219684,-0.31316573137137915,1,0,1
1879,-1.0685002542282371,-0.6843577587219684,-0.31316573137137915,1,0,1
7537,0.2101698275479376,-0.2627521204695365,-0.29174948692223507,1,0,1
