index,age,education-num,capital-gain,capital-loss,hours-per-week,native-country-United-States,marital-status-Married,isMale
21409,2.596532226368917,-1.5861062137918405,0.09740630648743381,-0.21665968310826073,-0.8453022468006708,1,1,1
31179,2.6698425597570865,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
28775,0.03067055778297466,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
15519,-0.9956741096514021,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
22848,-1.5088464433685906,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
23182,0.03067055778297466,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
5232,0.7637738916646724,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,1,1
25740,-0.5558121093223836,-0.031324833702054584,0.4837088549821765,-0.21665968310826073,-0.03542944763900102,1,0,1
27999,-0.6291224427105533,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-2.1410987254593423,1,0,0
20820,0.25060155794748395,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.19740400747133496,1,0,0
22413,0.32391189133565373,0.7460658563428383,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,1,1
4329,0.9103945584410119,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
31934,-1.5088464433685906,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
18017,-1.0689844430395719,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
11416,-1.0689844430395719,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
8353,-0.26257077576970445,-1.5861062137918405,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,0,1
11933,-0.3358811091578742,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
9783,-0.9956741096514021,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
9277,-0.18926044238153467,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
17984,0.3972222247238235,-0.031324833702054584,0.3159454979597488,-0.21665968310826073,-0.03542944763900102,1,1,1
30297,-1.362225776592251,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
20012,-1.1422947764277418,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
28940,-0.7757431094868928,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
932,-1.1422947764277418,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,0
22149,0.32391189133565373,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
30353,-0.26257077576970445,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
19835,-0.3358811091578742,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
28393,-1.362225776592251,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-2.46504784512401,1,0,0
2833,-0.702432776098723,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
12037,0.03067055778297466,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
19954,-1.4355361099804207,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,1
30519,-1.2889154432040812,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
26789,-0.8490534428750626,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
4759,1.1303255586055212,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,0,0
31603,0.9837048918291817,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
16414,0.8370842250528422,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
25914,-0.40919144254604395,1.1347612013652848,1.888371539203859,-0.21665968310826073,0.7744433515226687,1,1,1
17976,0.6171532248883328,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
7199,-0.26257077576970445,-2.3634969038367335,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
3837,0.4705325581119933,-0.031324833702054584,0.27884528825503113,-0.21665968310826073,-0.03542944763900102,1,1,1
20315,0.6171532248883328,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
8544,0.4705325581119933,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,1.1793797511035036,1,0,0
7283,0.10398089117114444,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
12788,-1.362225776592251,-1.5861062137918405,-0.14591149219642616,-0.21665968310826073,-0.3593785673036689,1,0,0
5524,-0.3358811091578742,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
13255,1.203635891993691,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
14550,-1.2156051098159115,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
15127,0.25060155794748395,-2.75219224885918,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,1
3781,2.0100495592635585,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,1
2042,-0.8490534428750626,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,1,1
396,-1.362225776592251,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,0
21798,-0.042639775605195114,1.9121518914101778,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
31769,-0.11595010899336489,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
11143,0.9837048918291817,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
9239,-0.9223637762632324,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
116,0.7637738916646724,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
32076,-0.48250177593421373,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,1,1
26630,1.6434978923227097,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,1,1
12254,0.6171532248883328,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,1,1
9739,-1.5821567767567604,-1.5861062137918405,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
26476,-0.18926044238153467,2.3008472364326242,-0.14591149219642616,4.466116172642742,0.7744433515226687,1,1,1
29069,-0.18926044238153467,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
19811,0.7637738916646724,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,2.3941889498460083,1,1,1
7846,-1.2156051098159115,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
19236,-0.702432776098723,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
31267,0.32391189133565373,1.9121518914101778,-0.14591149219642616,-0.21665968310826073,2.0702398301813405,0,0,1
13283,1.9367392258753888,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,0,0
8993,-0.702432776098723,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,1
21964,-1.2889154432040812,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-2.46504784512401,1,0,1
15034,0.03067055778297466,-0.8087155237469476,1.888371539203859,-0.21665968310826073,2.3941889498460083,1,1,1
11484,0.32391189133565373,1.9121518914101778,13.394175625548323,-0.21665968310826073,-0.03542944763900102,1,1,1
15603,0.8370842250528422,1.1347612013652848,13.394175625548323,-0.21665968310826073,1.1793797511035036,1,1,1
31402,0.9103945584410119,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
9813,0.4705325581119933,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,1,1
26100,-0.042639775605195114,-0.031324833702054584,-0.14591149219642616,3.468513685090065,1.5843161506843384,0,1,1
30039,-1.2156051098159115,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,0
16981,0.9103945584410119,-0.8087155237469476,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,1,1
11412,-1.5821567767567604,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,0
9786,0.7637738916646724,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,1
5678,2.7431528931452562,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-2.46504784512401,1,1,1
8875,-1.5088464433685906,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-2.3840605652078435,1,0,1
9683,1.57018755893454,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,1,0
26230,-0.9223637762632324,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,-1.2502386463815056,1,0,1
27160,0.32391189133565373,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
23721,1.4235668921582003,-2.75219224885918,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,1
6614,0.03067055778297466,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,0,0
19056,0.32391189133565373,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,1
16308,-0.042639775605195114,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
2508,-0.5558121093223836,0.7460658563428383,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,1,1
8533,-0.702432776098723,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
2744,-0.3358811091578742,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
25799,1.1303255586055212,-0.031324833702054584,-0.14591149219642616,4.689460013139611,-0.03542944763900102,1,1,1
26276,0.3972222247238235,-0.42002017872450104,0.8422539473109807,-0.21665968310826073,0.7744433515226687,0,1,1
19269,2.0833598926517283,-0.42002017872450104,1.1249737935279531,-0.21665968310826073,0.7744433515226687,1,1,1
26518,-0.5558121093223836,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
10911,-0.40919144254604395,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
15210,-0.18926044238153467,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,0.12654511219333292,1,0,1
21864,1.7901185590990492,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-1.4932004861300066,1,1,1
19035,-0.18926044238153467,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,1,1
11230,-1.1422947764277418,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,0,1
16734,-1.5821567767567604,-1.5861062137918405,-0.14591149219642616,-0.21665968310826073,-2.0601114455431753,1,0,0
18103,0.1772912245593142,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
24074,-0.702432776098723,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
19285,-0.48250177593421373,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
2024,-1.1422947764277418,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,0,0
9857,-0.26257077576970445,-0.42002017872450104,-0.14591149219642616,3.2774306215538553,-0.03542944763900102,1,0,1
28426,0.1772912245593142,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,1.1793797511035036,1,0,0
9008,-0.5558121093223836,2.3008472364326242,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
1568,-1.362225776592251,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-1.9791241656270084,1,0,1
5681,1.203635891993691,2.3008472364326242,-0.14591149219642616,-0.21665968310826073,3.204061749007678,1,1,1
8596,-0.48250177593421373,0.7460658563428383,0.14845294538772053,-0.21665968310826073,-0.03542944763900102,1,0,1
27443,-0.7757431094868928,-2.3634969038367335,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,1
16694,-0.042639775605195114,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
6721,-0.042639775605195114,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,1,1
9184,0.25060155794748395,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
9250,0.9837048918291817,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-1.2502386463815056,1,0,1
23369,-0.5558121093223836,0.7460658563428383,-0.14591149219642616,-0.21665968310826073,1.1793797511035036,1,1,1
9875,-0.8490534428750626,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
29473,-1.2156051098159115,1.1347612013652848,0.1522442076933121,-0.21665968310826073,-2.950971524621012,1,0,1
27039,0.25060155794748395,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
28275,-1.2889154432040812,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-1.3312259262976727,1,0,0
24152,-0.26257077576970445,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,0,1
14469,-0.042639775605195114,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
4309,-1.2889154432040812,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-1.2502386463815056,0,0,0
11088,-0.5558121093223836,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
24812,2.523221892980747,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-2.46504784512401,1,1,1
4478,0.03067055778297466,1.9121518914101778,-0.14591149219642616,-0.21665968310826073,1.1793797511035036,1,0,1
3937,-0.042639775605195114,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
317,-0.702432776098723,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
20264,-0.7757431094868928,-1.5861062137918405,-0.14591149219642616,0.16798804219190117,-0.03542944763900102,1,0,0
13763,-1.2156051098159115,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
14348,-0.7757431094868928,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
21932,2.0833598926517283,-0.031324833702054584,0.9343274604467764,-0.21665968310826073,-0.4403658472198359,1,0,1
24997,-1.2889154432040812,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
2547,1.49687722554637,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
7039,1.2769462253818609,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
25600,0.10398089117114444,-0.031324833702054584,-0.14591149219642616,5.848366385495582,-0.03542944763900102,1,0,1
2406,0.25060155794748395,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
9989,-1.5088464433685906,-0.8087155237469476,-0.14591149219642616,-0.21665968310826073,-1.2502386463815056,1,0,0
17126,0.9103945584410119,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,0,1
10920,-1.1422947764277418,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
25271,0.32391189133565373,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-1.0072768066330047,1,1,0
28711,1.7901185590990492,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-2.3030732852916764,1,0,1
25394,2.0100495592635585,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,1,1
2919,1.7901185590990492,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,4.661832787498684,1,1,1
9558,0.25060155794748395,2.3008472364326242,3.622061630660811,-0.21665968310826073,1.5843161506843384,0,1,1
9493,1.7901185590990492,-2.3634969038367335,-0.14591149219642616,-0.21665968310826073,-2.0601114455431753,1,1,1
26806,-1.5821567767567604,-1.9748015588142869,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,1
22783,-0.6291224427105533,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,1.7462907105166725,1,0,0
23839,-0.9223637762632324,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,0,1
10600,-0.26257077576970445,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,1,1
12240,-0.7757431094868928,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,1,1
30336,0.7637738916646724,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
29553,0.6904635582765026,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,1.9892525502651734,1,1,1
17443,-0.7757431094868928,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
12610,0.03067055778297466,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
21560,1.9367392258753888,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,1,1
27072,0.9103945584410119,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-2.46504784512401,1,1,0
25575,-0.6291224427105533,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
28137,-0.40919144254604395,-0.42002017872450104,-0.14591149219642616,4.103802831392268,-0.03542944763900102,1,0,1
26569,0.6171532248883328,2.3008472364326242,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,1
20495,-0.48250177593421373,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,1.1793797511035036,1,1,1
19790,0.6171532248883328,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,1.2603670310196706,1,0,1
26635,0.25060155794748395,-0.8087155237469476,-0.14591149219642616,-0.21665968310826073,-2.46504784512401,1,0,1
8443,0.03067055778297466,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
19573,1.203635891993691,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
14579,2.0100495592635585,-1.5861062137918405,-0.14591149219642616,-0.21665968310826073,-2.3840605652078435,1,0,0
1500,0.7637738916646724,-0.031324833702054584,0.30430090659257464,-0.21665968310826073,0.36950695194183386,1,0,1
31598,-0.7757431094868928,-1.9748015588142869,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
11281,0.10398089117114444,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
31914,-0.042639775605195114,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-2.0601114455431753,1,0,1
26849,0.3972222247238235,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,0,0,1
8038,0.5438428915001631,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,1,1
7612,0.5438428915001631,-0.8087155237469476,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,1,1
17704,-0.5558121093223836,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
32455,-0.6291224427105533,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,0,1,1
17937,0.1772912245593142,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
27206,-1.1422947764277418,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,1,1
2187,-0.702432776098723,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,1
10960,-1.2889154432040812,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-1.2502386463815056,1,0,0
16071,0.1772912245593142,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,0,1
14086,-0.5558121093223836,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
23365,1.0570152252173515,1.5234565463877312,-0.14591149219642616,4.689460013139611,1.1793797511035036,1,1,1
766,-1.2156051098159115,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,0,1,0
28347,1.49687722554637,-0.031324833702054584,-0.14591149219642616,4.689460013139611,0.6124687916903347,1,1,1
342,-0.40919144254604395,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,1
