index,age,education-num,capital-gain,capital-loss,hours-per-week,native-country-United-States,marital-status-Married,isMale
10978,-0.26257077576970445,1.9121518914101778,-0.14591149219642616,-0.21665968310826073,1.1793797511035036,1,1,1
29527,-1.362225776592251,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
3037,0.3972222247238235,-0.8087155237469476,-0.14591149219642616,-0.21665968310826073,1.1793797511035036,1,1,1
22030,1.203635891993691,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,0,0
17335,1.203635891993691,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
8516,-0.702432776098723,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
27884,-0.18926044238153467,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
20734,-0.11595010899336489,1.9121518914101778,-0.14591149219642616,-0.21665968310826073,-0.116416727555168,1,1,0
6598,0.03067055778297466,1.1347612013652848,1.888371539203859,-0.21665968310826073,-0.03542944763900102,1,1,1
4119,1.1303255586055212,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
17530,-1.2889154432040812,-2.3634969038367335,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
29679,1.8634288924872189,-2.75219224885918,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,0,0,0
28662,1.1303255586055212,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,0,1
26780,0.25060155794748395,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,1,0
8567,0.4705325581119933,-1.9748015588142869,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
12800,-0.9223637762632324,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,0,0
22606,-1.4355361099804207,-0.8087155237469476,-0.003062144610743209,-0.21665968310826073,-0.03542944763900102,1,0,1
2061,-1.2156051098159115,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
1672,-1.362225776592251,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,1
7932,0.10398089117114444,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
25129,-0.702432776098723,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,3.204061749007678,1,1,1
4446,-0.9956741096514021,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
11160,-1.0689844430395719,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
19230,0.10398089117114444,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.6124687916903347,1,0,0
16002,0.6171532248883328,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,0.28851967202566686,1,0,0
6913,2.0833598926517283,-1.9748015588142869,0.13166306946295778,-0.21665968310826073,-0.03542944763900102,1,0,0
18022,1.7901185590990492,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,0.6124687916903347,1,1,1
20256,-0.7757431094868928,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,1,1,1
31571,-0.18926044238153467,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
7983,0.10398089117114444,1.1347612013652848,-0.14591149219642616,4.689460013139611,1.5843161506843384,1,1,1
30990,-0.3358811091578742,-2.75219224885918,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,1
21238,0.3972222247238235,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
7869,-0.40919144254604395,1.1347612013652848,-0.14591149219642616,4.503340146058887,0.36950695194183386,1,1,1
2264,0.32391189133565373,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,1,1
1103,-0.3358811091578742,0.7460658563428383,-0.14591149219642616,-0.21665968310826073,-1.2502386463815056,1,1,0
13773,-0.11595010899336489,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
17494,-1.2889154432040812,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-1.2502386463815056,1,0,0
26621,0.1772912245593142,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,0,0
6550,-0.9956741096514021,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
32528,-0.702432776098723,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,0
15233,-1.1422947764277418,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
14130,-0.042639775605195114,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
19117,0.3972222247238235,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,1
4386,0.9837048918291817,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
21120,2.156670226039898,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,1,1
6706,0.9103945584410119,-1.9748015588142869,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
8781,-1.2889154432040812,0.7460658563428383,-0.14591149219642616,-0.21665968310826073,-2.0601114455431753,1,0,1
19289,-1.2889154432040812,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,0
16231,-1.5088464433685906,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,1
4153,-0.40919144254604395,2.3008472364326242,-0.14591149219642616,-0.21665968310826073,1.1793797511035036,1,1,1
12726,-1.362225776592251,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,0
26074,-0.9956741096514021,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,0,1
9720,0.7637738916646724,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
2455,1.57018755893454,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
31955,-1.2889154432040812,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
24242,-1.2889154432040812,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
19534,-0.8490534428750626,-0.42002017872450104,-0.14591149219642616,5.386789115135388,0.7744433515226687,1,0,1
10723,-0.8490534428750626,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,0,0,0
14959,-0.40919144254604395,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,1,1
30564,-1.362225776592251,-1.197410868769394,0.255014496619884,-0.21665968310826073,-0.4403658472198359,1,1,1
14113,-0.40919144254604395,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
17211,1.57018755893454,-2.3634969038367335,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
5399,0.8370842250528422,1.1347612013652848,1.888371539203859,-0.21665968310826073,1.5843161506843384,1,1,1
20736,1.2769462253818609,-1.9748015588142869,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
3491,-0.6291224427105533,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
2821,-1.2156051098159115,-1.5861062137918405,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
14884,2.4499115595925773,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-1.8981368857108414,1,1,1
13990,-0.40919144254604395,1.9121518914101778,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
2949,-0.8490534428750626,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,0.12654511219333292,1,1,1
15894,0.4705325581119933,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
14892,0.6171532248883328,-2.75219224885918,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,1
7483,-0.5558121093223836,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
23225,0.9103945584410119,0.7460658563428383,-0.14591149219642616,-0.21665968310826073,4.742820067414851,1,0,0
11956,0.7637738916646724,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
14862,-0.042639775605195114,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,0.6124687916903347,1,1,1
8562,-0.7757431094868928,-2.3634969038367335,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,0,0,1
29255,0.8370842250528422,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
230,0.1772912245593142,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.19740400747133496,1,0,0
27260,-0.8490534428750626,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
16956,-0.5558121093223836,-3.1408875938816263,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,0,0,1
30984,0.9103945584410119,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
24152,-0.26257077576970445,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,0,1
30076,0.25060155794748395,1.1347612013652848,0.8950608151388635,-0.21665968310826073,-0.03542944763900102,1,1,1
7946,-1.5821567767567604,-1.5861062137918405,-0.14591149219642616,-0.21665968310826073,-2.46504784512401,1,0,1
7465,-1.1422947764277418,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
17457,1.1303255586055212,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,1,1
28963,-0.702432776098723,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
3415,0.03067055778297466,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
1793,-0.5558121093223836,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,1
25940,-0.48250177593421373,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
18621,2.3032908928162374,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,0
31467,-0.26257077576970445,1.5234565463877312,0.8422539473109807,-0.21665968310826073,-0.03542944763900102,0,1,1
7580,0.5438428915001631,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
15635,0.8370842250528422,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
17424,-1.362225776592251,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
3517,0.9103945584410119,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
11379,-1.0689844430395719,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,0,0
331,0.6171532248883328,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
13316,0.7637738916646724,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,0
13426,0.3972222247238235,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
3066,0.1772912245593142,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
32483,0.6904635582765026,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
28264,-1.4355361099804207,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,1
22224,-0.26257077576970445,1.9121518914101778,0.5022589598345353,-0.21665968310826073,0.36950695194183386,0,0,1
14805,0.6904635582765026,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
5805,0.6171532248883328,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,1,1,1
8569,0.4705325581119933,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
14871,-0.9223637762632324,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
21578,-0.7757431094868928,0.7460658563428383,-0.14591149219642616,-0.21665968310826073,1.9892525502651734,1,0,1
9171,-0.9223637762632324,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
3039,0.8370842250528422,1.9121518914101778,-0.14591149219642616,-0.21665968310826073,0.9364179113550026,1,0,0
1254,-0.702432776098723,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
28814,1.203635891993691,-0.8087155237469476,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
23787,-1.2889154432040812,-2.75219224885918,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,1
30211,1.49687722554637,1.5234565463877312,0.5022589598345353,-0.21665968310826073,1.5843161506843384,1,0,0
10065,-0.8490534428750626,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
32156,0.4705325581119933,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,3.204061749007678,1,1,1
1423,1.0570152252173515,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
10780,1.4235668921582003,-1.9748015588142869,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
23831,-0.8490534428750626,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
4378,-1.5821567767567604,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,1
21523,-0.11595010899336489,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
12833,-1.5088464433685906,-0.8087155237469476,-0.14591149219642616,-0.21665968310826073,-0.8453022468006708,1,0,0
14436,0.32391189133565373,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
28396,0.03067055778297466,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,1.1793797511035036,1,1,1
16241,0.6904635582765026,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-1.2502386463815056,1,0,0
23028,1.7901185590990492,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,1,1
26264,0.1772912245593142,-0.031324833702054584,-0.14591149219642616,3.2774306215538553,-0.03542944763900102,1,0,1
2183,1.7901185590990492,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,2.232214390013674,1,1,1
14740,-0.48250177593421373,-0.42002017872450104,0.2742416125982413,-0.21665968310826073,-0.03542944763900102,1,1,1
12834,0.3972222247238235,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
30361,-0.11595010899336489,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
18569,-0.48250177593421373,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
28458,-0.702432776098723,1.1347612013652848,1.7962980260680632,-0.21665968310826073,0.7744433515226687,1,0,0
32395,1.2769462253818609,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
8769,-0.8490534428750626,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
21348,-0.3358811091578742,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,1.9892525502651734,1,1,0
1270,-0.8490534428750626,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
15796,-1.2889154432040812,-1.9748015588142869,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,0,0,0
31331,-0.702432776098723,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,1,0
3964,0.1772912245593142,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,1,0
12230,-0.042639775605195114,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,1,1
2181,0.1772912245593142,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,-2.8699842447048454,1,0,1
9205,1.4235668921582003,-2.3634969038367335,-0.14591149219642616,-0.21665968310826073,0.36950695194183386,0,0,0
16074,0.3972222247238235,1.1347612013652848,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
21958,0.3972222247238235,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,0.7744433515226687,0,1,0
24219,0.10398089117114444,1.9121518914101778,1.888371539203859,-0.21665968310826073,-0.03542944763900102,1,1,0
26746,-1.1422947764277418,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,0
30420,-1.0689844430395719,-0.42002017872450104,0.24472392750470684,-0.21665968310826073,0.7744433515226687,1,1,1
19138,-0.18926044238153467,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
5096,-0.702432776098723,0.7460658563428383,-0.14591149219642616,-0.21665968310826073,1.5843161506843384,1,1,1
28413,-0.9223637762632324,-1.9748015588142869,-0.14591149219642616,-0.21665968310826073,-0.4403658472198359,1,0,1
8352,-0.9223637762632324,1.1347612013652848,0.30430090659257464,-0.21665968310826073,-0.03542944763900102,1,0,1
15179,-0.9956741096514021,-1.197410868769394,-0.14591149219642616,-0.21665968310826073,4.742820067414851,1,0,1
19692,0.32391189133565373,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,0,0,0
15870,0.32391189133565373,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,0
4326,0.5438428915001631,0.3573705113203919,-0.14591149219642616,-0.21665968310826073,0.6124687916903347,1,1,1
15923,2.4499115595925773,-1.5861062137918405,-0.14591149219642616,-0.21665968310826073,-1.6551750459623404,1,0,0
23105,1.1303255586055212,-0.42002017872450104,-0.14591149219642616,-0.21665968310826073,4.661832787498684,1,1,1
25252,0.03067055778297466,-0.031324833702054584,-0.14591149219642616,3.207945871177052,2.3941889498460083,1,0,1
2068,-0.3358811091578742,-0.031324833702054584,-0.14591149219642616,-0.21665968310826073,0.28851967202566686,1,0,1
29034,0.4705325581119933,0.7460658563428383,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
29959,-0.18926044238153467,1.5234565463877312,-0.14591149219642616,-0.21665968310826073,-0.03542944763900102,1,0,1
3012,1.8634288924872189,2.3008472364326242,0.5022589598345353,-0.21665968310826073,-0.03542944763900102,1,0,0
22748,1.9367392258753888,1.1347612013652848,13.394175625548323,-0.21665968310826073,-0.03542944763900102,1,1,1
