index,age,priors_count,length_of_stay,isMale,isCaucasian,c_charge_degree_F
5101,-0.5570322215177672,0.36965633690911126,0.7790627355349694,1,0,0
7166,-0.13080886092570898,-0.4735549395957524,-0.31316573137137915,0,0,1
8264,-0.38654287728094394,-0.4735549395957524,-0.29174948692223507,1,0,1
3938,-0.13080886092570898,-0.05194930134332058,-0.29174948692223507,1,1,1
9110,1.2331058929688774,-0.05194930134332058,-0.31316573137137915,1,0,1
6929,0.3806591717847609,-0.6843577587219684,-0.20608450912565873,1,1,1
2427,-0.38654287728094394,1.2128676134139749,0.7576464910858254,1,0,1
2169,-0.5570322215177672,-0.4735549395957524,-0.22750075357480282,1,1,1
8249,-0.4717875493993556,0.7912619751615431,-0.14183577577822645,0,1,1
5501,-0.13080886092570898,-0.05194930134332058,-0.2489169980239469,1,0,1
2766,-0.5570322215177672,1.002064794287759,0.1151591576115026,1,0,1
4451,1.2331058929688774,-0.4735549395957524,-0.22750075357480282,1,1,0
875,-0.8127662378730022,-0.6843577587219684,-0.31316573137137915,0,0,0
4527,0.2101698275479376,-0.6843577587219684,-0.29174948692223507,1,0,0
3289,0.29541449966634925,2.4776845281712703,0.8647277133315457,1,0,1
1501,0.6363931881399958,-0.6843577587219684,-0.31316573137137915,1,1,0
5759,-0.4717875493993556,-0.4735549395957524,0.5434840465943844,1,0,1
8885,-1.0685002542282371,-0.4735549395957524,-0.33458197582052324,1,0,1
1942,-0.5570322215177672,-0.2627521204695365,-0.29174948692223507,1,1,0
837,0.9773718766136423,-0.2627521204695365,-0.31316573137137915,1,1,1
3516,-0.5570322215177672,-0.4735549395957524,-0.29174948692223507,1,0,1
1,2.93799933533711,-0.6843577587219684,-0.31316573137137915,1,0,1
1540,-0.8127662378730022,-0.2627521204695365,0.928976446678978,1,0,1
8141,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,1,1,1
10404,-0.38654287728094394,-0.6843577587219684,-0.29174948692223507,1,0,0
71,-0.4717875493993556,-0.4735549395957524,-0.31316573137137915,1,1,1
9189,1.1478612208504657,0.5804591560353272,-0.20608450912565873,1,1,1
3425,-0.8980109099914138,0.5804591560353272,4.355575558542032,1,0,1
2498,1.2331058929688774,-0.2627521204695365,-0.29174948692223507,1,1,0
691,-0.7275215657545905,-0.4735549395957524,-0.03475455353250602,1,0,0
10591,0.4659038439031725,0.15885351778289533,-0.31316573137137915,1,1,1
4063,-0.5570322215177672,0.15885351778289533,-0.2489169980239469,1,1,1
2236,0.7216378602584075,0.15885351778289533,-0.29174948692223507,1,0,1
10389,-0.7275215657545905,0.7912619751615431,1.143138891170419,1,1,0
344,0.5511485160215842,-0.6843577587219684,-0.31316573137137915,1,0,0
7835,0.4659038439031725,1.6344732516664067,-0.31316573137137915,1,0,0
5171,-0.13080886092570898,-0.6843577587219684,-0.31316573137137915,1,1,1
1198,-0.30129820516253225,-0.2627521204695365,-0.31316573137137915,1,1,0
2560,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,1,1,1
10436,-1.1537449263466486,-0.6843577587219684,1.3358850912127158,0,0,1
5394,1.8298185977977588,-0.05194930134332058,3.777336958415142,1,1,1
9706,-0.8980109099914138,0.7912619751615431,-0.29174948692223507,0,1,0
4846,0.039680483311114303,0.7912619751615431,3.863001936211718,1,0,1
9275,-0.4717875493993556,-0.6843577587219684,1.2288038689669953,1,0,1
6533,-0.9832555821098254,-0.2627521204695365,-0.29174948692223507,0,0,0
5719,-1.1537449263466486,-0.4735549395957524,-0.31316573137137915,1,0,1
4159,0.5511485160215842,-0.4735549395957524,-0.29174948692223507,1,1,1
769,-0.6422768936361789,-0.2627521204695365,-0.31316573137137915,1,1,1
10,0.3806591717847609,-0.6843577587219684,-0.270333242473091,0,1,0
1923,-0.38654287728094394,1.2128676134139749,-0.16325202022737056,1,1,0
4605,-0.30129820516253225,-0.05194930134332058,-0.31316573137137915,1,0,0
3719,-0.9832555821098254,-0.2627521204695365,1.3144688467635717,1,0,1
9155,-1.2389895984650603,-0.4735549395957524,0.5434840465943844,1,1,1
3057,-0.8127662378730022,0.15885351778289533,-0.31316573137137915,1,0,1
7029,-0.13080886092570898,2.688487347297486,0.39357033545037573,1,0,0
6546,-0.5570322215177672,-0.2627521204695365,-0.2489169980239469,1,0,1
2327,1.062616548732054,2.2668817090450544,-0.31316573137137915,1,0,1
2588,-0.30129820516253225,-0.05194930134332058,-0.31316573137137915,1,0,1
158,-0.30129820516253225,-0.6843577587219684,0.5006515576960961,1,1,0
3384,-1.1537449263466486,-0.4735549395957524,-0.05617079798165011,1,1,1
4205,0.29541449966634925,-0.6843577587219684,-0.29174948692223507,0,1,1
2338,2.0855526141529936,-0.6843577587219684,-0.29174948692223507,1,0,0
6067,-0.4717875493993556,0.5804591560353272,-0.31316573137137915,1,0,0
313,-0.5570322215177672,0.7912619751615431,-0.29174948692223507,0,1,1
825,-0.8980109099914138,1.2128676134139749,-0.09900328687993828,1,1,0
6070,-0.38654287728094394,-0.6843577587219684,-0.31316573137137915,1,0,0
1110,0.12492515542952594,0.15885351778289533,-0.31316573137137915,0,0,1
5667,0.039680483311114303,0.36965633690911126,-0.270333242473091,1,0,0
6534,-0.13080886092570898,0.36965633690911126,3.6702557361694215,0,0,1
3104,-0.21605353304412062,-0.6843577587219684,-0.31316573137137915,0,0,0
10669,1.8298185977977588,-0.6843577587219684,-0.33458197582052324,1,1,0
2537,-0.6422768936361789,-0.6843577587219684,-0.31316573137137915,0,0,0
10012,-0.8980109099914138,-0.2627521204695365,0.9075602022298339,0,0,1
10262,-0.6422768936361789,-0.6843577587219684,-0.29174948692223507,1,0,0
9823,1.574084581442524,3.53169862380235,-0.2489169980239469,1,0,1
756,2.0855526141529936,-0.6843577587219684,-0.31316573137137915,0,1,0
5366,1.4888399093241123,2.688487347297486,-0.0775870424307942,1,1,1
2716,-0.21605353304412062,0.36965633690911126,1.0788901578229866,1,1,1
494,-1.1537449263466486,-0.05194930134332058,0.15799164650979078,1,0,1
1653,-0.21605353304412062,0.5804591560353272,0.2650728687555112,1,1,0
3408,-1.324234270583472,-0.6843577587219684,-0.29174948692223507,0,1,1
6604,0.29541449966634925,-0.2627521204695365,-0.270333242473091,1,0,1
9492,0.29541449966634925,0.7912619751615431,3.9058344251100063,1,0,0
4062,-0.7275215657545905,-0.6843577587219684,-0.29174948692223507,1,1,1
6394,1.062616548732054,-0.4735549395957524,0.7362302466366812,1,0,1
10652,-0.13080886092570898,-0.05194930134332058,2.128286135831047,1,0,0
2156,0.8921272044952308,-0.4735549395957524,0.2650728687555112,1,1,1
5188,-0.6422768936361789,1.2128676134139749,-0.31316573137137915,1,0,1
1516,0.8921272044952308,3.53169862380235,-0.270333242473091,1,0,1
1482,-0.9832555821098254,0.5804591560353272,0.05091042426407034,0,0,0
278,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,1,0,0
10934,0.5511485160215842,-0.6843577587219684,-0.31316573137137915,1,1,0
10443,0.8921272044952308,-0.6843577587219684,-0.29174948692223507,0,0,0
7846,-0.8127662378730022,-0.05194930134332058,-0.31316573137137915,1,0,1
