index,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW
4050,0,0.0,1.0,1,0,0,1,0,1,1,-0.4850627486747972,-0.2617475292863519,-0.49413826273105416,-0.7988534726681122,-0.4390978450919055,1.2017237864454677
2813,1,0.0,0.0,1,0,0,1,0,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-0.2163038307247163,-0.1680535994207082,0.03784696159680549
15413,1,0.0,0.0,1,0,1,0,1,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-1.1243959196364806,-0.6197940088727037,-0.8350606570396912
9185,0,0.0,0.0,1,1,0,1,0,0,1,-0.4850627486747972,-0.2617475292863519,-0.0794206946782885,-0.7046175011772688,0.05781660530528958,0.9107545802333022
15986,0,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-1.115829013137313,-0.7101420907631029,-1.4169990694640224
559,0,0.0,0.0,0,0,0,0,0,0,1,-0.4850627486747972,-0.2617475292863519,-0.0794206946782885,1.043031424652919,-0.30357572225630686,0.32881616780897105
6035,0,0.0,0.0,1,1,0,0,0,0,1,-0.4850627486747972,0.14522666571842976,-0.49413826273105416,0.4861825022070259,-0.8456642135987015,0.03784696159680549
10999,0,0.0,0.0,0,0,0,0,0,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-1.0301599481456372,-0.7553161317083024,1.2017237864454677
3959,0,1.0,0.0,1,1,0,1,0,0,1,0.20312437556593466,0.9591750557279932,-0.49413826273105416,1.505644375607969,-0.5746199679275041,0.03784696159680549
598,0,0.0,0.0,1,0,1,1,0,1,0,-0.4850627486747972,-1.482670114300697,-0.49413826273105416,-0.6018146231872578,0.7354272194832829,-0.5440914508275256
4263,1,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,0.14522666571842976,0.7500144414272428,-0.576113903689755,0.012642564360090026,1.2017237864454677
7550,1,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,0.9591750557279932,-0.49413826273105416,-0.6532160621822632,-0.4390978450919055,1.2017237864454677
10407,1,1.0,0.0,1,0,1,1,1,0,1,2.955872872528862,-0.2617475292863519,-0.0794206946782885,0.7517566036812212,0.6450791375928838,-0.8350606570396912
12650,1,0.0,1.0,0,1,1,1,1,0,1,-0.14096918655443127,0.14522666571842976,-0.0794206946782885,-0.31910670871472735,2.0906484478392695,0.9107545802333022
843,1,0.0,0.0,1,1,1,1,0,1,1,-0.14096918655443127,0.14522666571842976,-0.49413826273105416,-0.31053980221555977,0.5999050966476842,1.783662198869799
2067,1,1.0,0.0,1,0,1,1,1,0,1,-0.4850627486747972,0.5522008607232115,1.1647320094800084,0.032136457751143765,0.5095570147572851,-0.5440914508275256
10933,0,1.0,0.0,1,0,1,1,1,0,1,0.8913114998066666,0.14522666571842976,-0.0794206946782885,-0.2677052697197218,5.252831314003238,1.2017237864454677
71,0,1.0,0.0,1,0,1,1,1,0,1,0.5472179376863006,-0.6687217242911336,0.7500144414272428,-0.5675469971905874,1.8196042021680723,-0.2531222446153601
2655,0,0.0,0.0,1,1,1,1,1,0,1,0.5472179376863006,0.14522666571842976,1.9941671455855396,-0.5675469971905874,2.452040775400866,1.4926929926576333
4537,1,1.0,1.0,0,1,0,0,0,0,1,-0.4850627486747972,0.9591750557279932,-0.49413826273105416,-0.7131844076764364,-0.7553161317083024,1.4926929926576333
10918,0,0.0,0.0,1,0,1,1,1,0,1,-0.14096918655443127,0.5522008607232115,-0.0794206946782885,-1.1072621066381454,0.5547310557024847,0.03784696159680549
14388,1,1.0,0.0,0,0,0,0,0,0,1,0.5472179376863006,-3.110566894319824,-0.49413826273105416,3.3303954599306653,-0.5746199679275041,-1.4169990694640224
7691,0,1.0,0.0,1,1,0,0,1,0,1,-0.4850627486747972,-0.2617475292863519,-0.49413826273105416,-0.01926498124386176,-0.6649680498179033,0.32881616780897105
1255,0,0.0,0.0,0,0,0,0,0,0,1,-0.4850627486747972,0.14522666571842976,-0.49413826273105416,0.5718515671987018,-0.6649680498179033,1.4926929926576333
12200,0,0.0,0.0,1,1,1,0,1,0,1,-0.4850627486747972,-1.0756959192959155,-0.49413826273105416,0.7260558841837184,-0.2584016813111073,-0.2531222446153601
8324,1,0.0,0.0,1,0,0,0,1,0,1,0.20312437556593466,0.5522008607232115,1.1647320094800084,-0.8759556311606206,0.5999050966476842,0.6197853740211366
5929,0,0.0,0.0,1,0,1,1,1,0,1,-0.4850627486747972,-0.2617475292863519,-0.0794206946782885,-0.8331210986647827,-0.07770551753030908,0.32881616780897105
930,1,0.0,0.0,1,1,1,1,1,0,1,-0.14096918655443127,-0.6687217242911336,-0.49413826273105416,0.6146860996945398,-0.30357572225630686,1.783662198869799
6082,1,0.0,0.0,1,0,0,1,0,0,1,-0.4850627486747972,0.14522666571842976,-0.49413826273105416,-0.5161455581955818,-0.21322764036590774,-0.2531222446153601
2611,1,0.0,1.0,1,0,0,0,0,0,1,-0.4850627486747972,-0.2617475292863519,-0.49413826273105416,-0.7388851271739392,-0.4842718860371051,-1.4169990694640224
7802,1,0.0,0.0,1,0,0,1,0,0,1,-0.4850627486747972,1.7731234457375566,-0.49413826273105416,-0.2163038307247163,0.19333872814088823,1.4926929926576333
1025,1,1.0,0.0,0,0,0,1,0,0,1,0.8913114998066666,-1.482670114300697,-0.49413826273105416,0.4519148762103556,-0.6197940088727037,-1.4169990694640224
2965,0,0.0,0.0,0,0,0,0,0,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-0.8331210986647827,-0.30357572225630686,-1.1260298632518568
10492,0,1.0,0.0,1,1,0,1,0,0,1,0.20312437556593466,0.9591750557279932,-0.49413826273105416,1.505644375607969,-0.5746199679275041,0.03784696159680549
1491,1,1.0,1.0,0,0,0,0,0,0,1,1.9235921861677643,-2.7035926993150423,-0.49413826273105416,2.7392789114881015,-0.39392380414670597,0.6197853740211366
2768,1,0.0,0.0,1,0,0,1,0,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-0.2163038307247163,-0.1680535994207082,0.03784696159680549
10851,1,0.0,0.0,1,0,0,1,0,0,1,-0.4850627486747972,-0.6687217242911336,0.7500144414272428,-0.6360822491839281,0.32886085097648693,-1.4169990694640224
5940,1,0.0,0.0,1,0,1,0,1,0,1,-0.14096918655443127,-0.6687217242911336,2.823602281691071,-0.9444908831539612,1.3678637927160766,0.03784696159680549
5524,0,0.0,0.0,1,0,0,0,0,0,0,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-0.7560189401722743,-0.7101420907631029,1.2017237864454677
9452,1,1.0,0.0,1,0,0,1,1,0,0,-0.4850627486747972,0.14522666571842976,-0.49413826273105416,1.3514400586229522,-0.6649680498179033,0.03784696159680549
381,1,1.0,0.0,1,1,1,0,1,0,1,-0.4850627486747972,-0.6687217242911336,-0.49413826273105416,0.7431896971820536,-0.39392380414670597,-0.2531222446153601
13987,0,0.0,0.0,1,1,1,0,1,0,1,2.2676857482881303,-1.482670114300697,3.238319849743837,0.7688904166795564,3.310347553359658,-1.1260298632518568
10086,0,0.0,0.0,0,0,0,0,0,0,1,0.5472179376863006,0.9591750557279932,-0.49413826273105416,-0.8331210986647827,-0.7101420907631029,-0.5440914508275256
14640,0,1.0,0.0,0,0,0,0,0,0,1,-0.4850627486747972,-0.6687217242911336,-0.0794206946782885,-0.5589800906914199,-0.4842718860371051,-1.4169990694640224
1599,0,0.0,0.0,1,0,0,0,0,0,1,-0.14096918655443127,0.9591750557279932,-0.49413826273105416,-0.5846808101889226,-0.39392380414670597,0.32881616780897105
2114,0,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,0.14522666571842976,-0.49413826273105416,-1.2357657041256593,-0.5746199679275041,-1.1260298632518568
9991,0,0.0,0.0,1,0,1,0,1,0,1,-0.14096918655443127,0.5522008607232115,-0.0794206946782885,-0.12206785923387282,0.7354272194832829,0.03784696159680549
9754,0,1.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-0.8502549116631178,-0.07770551753030908,-0.5440914508275256
626,1,0.0,1.0,1,0,1,0,1,0,1,-0.4850627486747972,-0.2617475292863519,-0.0794206946782885,-0.867388724661453,-0.03253147658510953,1.2017237864454677
5706,0,0.0,0.0,1,0,1,0,1,0,1,-0.4850627486747972,0.5522008607232115,0.33529687337447717,-0.8245541921656151,-0.4390978450919055,-1.4169990694640224
9137,0,0.0,0.0,1,1,0,1,0,0,1,-0.14096918655443127,-1.8896443093054787,-0.49413826273105416,1.4542429366129634,1.0968195470448794,0.32881616780897105
9408,0,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,0.9591750557279932,-0.49413826273105416,-0.139201672232208,0.32886085097648693,0.32881616780897105
9929,1,0.0,1.0,1,0,0,0,0,0,1,-0.4850627486747972,0.14522666571842976,-0.0794206946782885,-0.6617829686814308,-0.39392380414670597,-1.4169990694640224
4880,0,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,0.14522666571842976,-0.0794206946782885,-1.201498078128989,-0.4390978450919055,-0.5440914508275256
3593,0,0.0,0.0,1,0,0,1,0,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-0.18203620472804594,0.14816468719568868,1.4926929926576333
6556,1,0.0,0.0,1,0,0,1,1,0,0,0.20312437556593466,0.9591750557279932,-0.0794206946782885,-0.3790750542089005,0.2836868100312874,0.32881616780897105
11834,0,0.0,0.0,1,1,0,1,0,0,1,-0.4850627486747972,0.9591750557279932,-0.0794206946782885,0.2120414942336631,-0.39392380414670597,0.03784696159680549
9714,1,0.0,1.0,1,0,0,0,0,0,1,-0.4850627486747972,-1.0756959192959155,-0.0794206946782885,-0.9873254156497993,-0.5294459269823046,1.4926929926576333
14628,0,1.0,0.0,1,0,0,0,0,0,1,1.9235921861677643,0.9591750557279932,-0.49413826273105416,1.1287004896445951,-0.6649680498179033,-1.1260298632518568
11243,1,1.0,0.0,1,1,0,1,0,0,1,-0.4850627486747972,2.1800976407423382,-0.49413826273105416,2.310933586529722,-0.6197940088727037,0.03784696159680549
33,1,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,0.9591750557279932,0.7500144414272428,-0.8159872856664474,-0.07770551753030908,-0.8350606570396912
8307,1,0.0,1.0,1,0,0,1,0,0,1,-0.14096918655443127,-0.2617475292863519,-0.49413826273105416,-0.11350095273470523,-0.39392380414670597,-0.5440914508275256
3498,1,1.0,1.0,0,0,0,1,0,0,1,0.20312437556593466,0.9591750557279932,-0.49413826273105416,1.3857076846196228,-0.4390978450919055,-1.1260298632518568
10311,1,0.0,0.0,1,1,1,1,1,0,1,-0.4850627486747972,0.14522666571842976,0.33529687337447717,-0.7303182206747716,0.6902531785380833,0.03784696159680549
13704,0,1.0,0.0,1,0,0,1,0,0,1,-0.14096918655443127,0.9591750557279932,0.33529687337447717,-0.2762721762188894,0.37403489192168643,-0.8350606570396912
10894,1,0.0,0.0,1,1,1,1,1,0,1,0.5472179376863006,-1.482670114300697,-0.49413826273105416,0.7945911361770591,0.8709493423188815,-1.1260298632518568
4681,0,0.0,0.0,0,0,0,0,0,0,1,-0.4850627486747972,0.5522008607232115,-0.49413826273105416,-0.8588218181622854,-0.6197940088727037,0.32881616780897105
5401,0,0.0,0.0,0,0,0,1,0,0,0,-0.4850627486747972,2.1800976407423382,-0.49413826273105416,-0.14776857873137558,-0.7101420907631029,0.32881616780897105
9060,1,0.0,0.0,1,0,0,0,0,0,1,-0.4850627486747972,-0.2617475292863519,-0.49413826273105416,-1.1672304521323185,-0.6649680498179033,-1.1260298632518568
5830,1,0.0,0.0,0,1,1,1,1,0,1,-0.4850627486747972,0.9591750557279932,1.9941671455855396,-0.4047757737064032,0.5547310557024847,0.32881616780897105
10562,1,0.0,0.0,1,1,0,1,0,0,1,-0.14096918655443127,0.9591750557279932,-0.0794206946782885,-0.6018146231872578,-0.12287955847550863,-0.2531222446153601
7474,1,0.0,0.0,1,1,1,1,1,0,1,-0.4850627486747972,0.9591750557279932,0.33529687337447717,0.23774221373116589,0.05781660530528958,-0.2531222446153601
8707,0,0.0,0.0,0,1,1,0,1,0,1,-0.4850627486747972,1.3661492507327748,0.7500144414272428,-0.01926498124386176,0.6902531785380833,-0.5440914508275256
9085,0,1.0,0.0,0,0,0,0,0,0,1,0.20312437556593466,-2.7035926993150423,-0.49413826273105416,1.5913134405996447,-0.6649680498179033,-0.5440914508275256
8056,0,0.0,0.0,1,0,0,0,0,0,0,-0.4850627486747972,-0.2617475292863519,-0.49413826273105416,-0.5247124646947494,-0.6649680498179033,1.783662198869799
