index,age,priors_count,length_of_stay,isMale,isCaucasian,c_charge_degree_F
2285,-0.4717875493993556,0.7912619751615431,-0.29174948692223507,1,0,1
1872,0.039680483311114303,-0.6843577587219684,-0.31316573137137915,1,0,0
685,0.9773718766136423,-0.2627521204695365,-0.12041953132908237,0,0,1
967,-0.6422768936361789,3.110092985549918,-0.31316573137137915,1,0,1
9880,0.9773718766136423,-0.6843577587219684,-0.33458197582052324,0,1,0
2029,0.7216378602584075,-0.2627521204695365,-0.20608450912565873,1,0,1
2063,-1.1537449263466486,-0.4735549395957524,-0.29174948692223507,1,0,1
10194,-0.9832555821098254,0.36965633690911126,-0.29174948692223507,1,0,1
10579,0.4659038439031725,1.002064794287759,-0.31316573137137915,1,0,0
7310,-0.045564188807297346,0.36965633690911126,-0.29174948692223507,1,1,1
5253,-0.13080886092570898,-0.05194930134332058,-0.29174948692223507,1,1,1
429,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,0,0
9197,-0.8127662378730022,-0.4735549395957524,-0.29174948692223507,1,0,1
7482,-0.7275215657545905,-0.05194930134332058,-0.29174948692223507,1,0,0
3906,-0.4717875493993556,2.0560788899188385,-0.29174948692223507,1,0,1
417,0.7216378602584075,-0.6843577587219684,0.5649002910435285,1,0,1
1994,-0.4717875493993556,0.7912619751615431,-0.29174948692223507,1,1,0
5832,0.9773718766136423,-0.4735549395957524,-0.29174948692223507,1,1,1
3564,-0.6422768936361789,1.002064794287759,-0.29174948692223507,1,0,1
3539,0.29541449966634925,-0.05194930134332058,-0.29174948692223507,1,0,1
1660,-0.6422768936361789,1.2128676134139749,16.79841358349475,1,0,1
7214,-0.38654287728094394,0.7912619751615431,-0.31316573137137915,0,0,0
9698,-0.9832555821098254,-0.4735549395957524,-0.2489169980239469,1,0,1
10389,-0.7275215657545905,0.7912619751615431,1.143138891170419,1,1,0
4906,-0.8980109099914138,1.2128676134139749,-0.22750075357480282,1,0,0
3304,0.4659038439031725,-0.05194930134332058,-0.29174948692223507,1,0,1
6441,0.12492515542952594,0.15885351778289533,-0.29174948692223507,1,0,1
6717,-0.7275215657545905,-0.4735549395957524,-0.14183577577822645,0,1,1
8879,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,0,1
8218,-0.8980109099914138,-0.6843577587219684,-0.31316573137137915,0,1,0
8768,-1.1537449263466486,-0.4735549395957524,0.15799164650979078,1,0,1
6034,-0.9832555821098254,-0.2627521204695365,0.00807793536578216,1,1,1
2579,0.12492515542952594,-0.6843577587219684,-0.31316573137137915,0,0,0
6393,-0.8980109099914138,-0.4735549395957524,-0.29174948692223507,1,0,0
4488,-0.9832555821098254,-0.05194930134332058,-0.2489169980239469,1,0,1
7871,-1.324234270583472,-0.4735549395957524,-0.2489169980239469,1,0,1
7315,-0.8980109099914138,-0.2627521204695365,-0.29174948692223507,1,0,0
5216,0.5511485160215842,0.15885351778289533,-0.33458197582052324,1,0,0
8390,0.12492515542952594,-0.6843577587219684,-0.31316573137137915,1,1,1
10617,0.8921272044952308,0.15885351778289533,-0.22750075357480282,1,1,0
5971,1.062616548732054,-0.05194930134332058,-0.03475455353250602,1,1,1
10618,-0.21605353304412062,0.15885351778289533,-0.29174948692223507,1,0,1
6094,-0.38654287728094394,0.7912619751615431,-0.31316573137137915,1,1,1
10646,-0.21605353304412062,0.5804591560353272,2.4709460470173523,1,0,1
6894,-0.4717875493993556,-0.2627521204695365,-0.29174948692223507,1,0,0
7960,2.3412866305082285,-0.4735549395957524,-0.31316573137137915,0,1,0
1239,-0.13080886092570898,0.36965633690911126,-0.20608450912565873,1,0,0
6910,-0.13080886092570898,3.110092985549918,-0.31316573137137915,1,0,1
6670,-0.8127662378730022,-0.2627521204695365,-0.0775870424307942,1,1,0
8136,2.256041958389817,-0.4735549395957524,-0.22750075357480282,1,1,1
664,-0.045564188807297346,-0.6843577587219684,-0.31316573137137915,1,1,0
7044,-0.8127662378730022,-0.4735549395957524,-0.31316573137137915,1,0,1
1625,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,0,1
812,-0.30129820516253225,-0.6843577587219684,-0.31316573137137915,1,0,1
2864,0.039680483311114303,0.7912619751615431,-0.31316573137137915,1,0,1
8090,0.2101698275479376,-0.4735549395957524,-0.33458197582052324,1,1,1
4297,-1.2389895984650603,-0.6843577587219684,-0.31316573137137915,1,1,1
9875,-0.30129820516253225,-0.05194930134332058,-0.33458197582052324,1,0,1
5664,-0.13080886092570898,-0.2627521204695365,-0.31316573137137915,0,0,1
10219,-1.2389895984650603,-0.6843577587219684,0.07232666871321443,0,1,1
10942,-1.0685002542282371,-0.6843577587219684,-0.270333242473091,1,0,0
6260,-0.38654287728094394,-0.4735549395957524,0.39357033545037573,1,1,1
9459,-0.8980109099914138,-0.6843577587219684,-0.31316573137137915,1,0,0
5508,-0.38654287728094394,-0.4735549395957524,-0.270333242473091,1,0,0
8039,0.6363931881399958,-0.4735549395957524,-0.33458197582052324,1,1,0
8114,-0.8980109099914138,0.7912619751615431,-0.270333242473091,1,0,0
8318,1.6593292535609356,0.15885351778289533,-0.29174948692223507,1,0,1
5458,-0.8980109099914138,-0.4735549395957524,-0.29174948692223507,1,0,1
1328,-0.7275215657545905,-0.4735549395957524,-0.29174948692223507,0,0,0
7768,0.8921272044952308,-0.4735549395957524,-0.33458197582052324,1,1,0
1462,-0.38654287728094394,-0.4735549395957524,-0.16325202022737056,1,0,0
948,-1.0685002542282371,-0.6843577587219684,-0.16325202022737056,0,0,0
4183,2.0855526141529936,-0.6843577587219684,-0.29174948692223507,1,1,1
264,-0.30129820516253225,1.002064794287759,2.192534869178479,1,0,1
8507,-1.2389895984650603,-0.4735549395957524,-0.29174948692223507,0,0,0
1615,0.29541449966634925,-0.6843577587219684,-0.29174948692223507,0,1,1
3576,0.9773718766136423,0.15885351778289533,-0.270333242473091,1,1,1
6447,-0.9832555821098254,-0.6843577587219684,-0.2489169980239469,1,0,1
2438,2.7675099911002867,-0.6843577587219684,-0.31316573137137915,1,0,0
3145,-0.38654287728094394,0.7912619751615431,-0.31316573137137915,1,0,1
4039,-0.13080886092570898,-0.4735549395957524,-0.31316573137137915,1,0,0
10964,0.12492515542952594,1.2128676134139749,0.9075602022298339,1,0,1
1281,0.3806591717847609,-0.4735549395957524,-0.09900328687993828,0,1,0
10697,1.2331058929688774,-0.05194930134332058,0.41498657989951987,1,1,1
6359,1.6593292535609356,-0.05194930134332058,-0.270333242473091,1,0,1
4307,-1.1537449263466486,-0.4735549395957524,-0.03475455353250602,1,0,1
4841,1.744573925679347,-0.6843577587219684,-0.270333242473091,1,1,0
7459,-0.7275215657545905,1.4236704325401908,-0.29174948692223507,1,0,1
5672,0.2101698275479376,-0.6843577587219684,-0.31316573137137915,1,0,0
8264,-0.38654287728094394,-0.4735549395957524,-0.29174948692223507,1,0,1
10622,0.8068825323768191,0.5804591560353272,-0.270333242473091,0,0,1
9167,-0.4717875493993556,-0.6843577587219684,-0.31316573137137915,1,0,1
3,-0.045564188807297346,-0.6843577587219684,-0.09900328687993828,1,0,1
246,1.1478612208504657,-0.2627521204695365,-0.31316573137137915,1,1,0
2843,0.3806591717847609,-0.6843577587219684,-0.31316573137137915,1,1,0
8048,-0.13080886092570898,-0.2627521204695365,-0.29174948692223507,1,1,1
10671,-0.7275215657545905,0.15885351778289533,-0.31316573137137915,1,0,1
5735,0.7216378602584075,-0.6843577587219684,-0.29174948692223507,1,0,1
8604,-1.0685002542282371,-0.6843577587219684,-0.29174948692223507,0,0,1
10894,-0.13080886092570898,-0.05194930134332058,-0.31316573137137915,1,0,1
5004,-0.21605353304412062,-0.6843577587219684,-0.20608450912565873,1,0,1
8104,0.6363931881399958,2.688487347297486,0.20082413540807895,0,0,1
4048,-0.13080886092570898,-0.05194930134332058,-0.01333830908336193,1,1,1
9706,-0.8980109099914138,0.7912619751615431,-0.29174948692223507,0,1,0
2329,-0.8127662378730022,2.2668817090450544,1.4643825579075802,1,0,1
3404,1.4888399093241123,-0.2627521204695365,-0.2489169980239469,1,0,1
557,-1.1537449263466486,0.15885351778289533,4.376991802991176,1,0,1
6367,-0.38654287728094394,0.5804591560353272,-0.31316573137137915,1,0,0
6885,-0.5570322215177672,-0.6843577587219684,-0.31316573137137915,0,0,0
9370,1.2331058929688774,1.4236704325401908,-0.12041953132908237,1,0,1
9725,1.1478612208504657,-0.6843577587219684,-0.29174948692223507,1,0,0
10927,-1.1537449263466486,-0.4735549395957524,0.3079053576537994,1,0,1
8590,-0.7275215657545905,-0.6843577587219684,-0.31316573137137915,0,0,0
10549,-0.30129820516253225,-0.6843577587219684,1.1217226467212749,1,0,1
7109,1.744573925679347,-0.6843577587219684,-0.31316573137137915,1,1,1
8600,-0.38654287728094394,-0.6843577587219684,-0.31316573137137915,1,0,0
468,-0.6422768936361789,-0.6843577587219684,0.05091042426407034,1,0,1
4647,-1.1537449263466486,-0.4735549395957524,-0.31316573137137915,1,1,0
7497,-1.2389895984650603,-0.6843577587219684,-0.31316573137137915,1,0,1
2793,-0.38654287728094394,1.6344732516664067,2.192534869178479,1,0,1
5505,2.1707972862714056,-0.6843577587219684,4.355575558542032,1,0,1
4311,-0.6422768936361789,0.5804591560353272,-0.31316573137137915,1,0,0
7079,-0.8127662378730022,-0.05194930134332058,-0.16325202022737056,1,1,1
3865,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,1,0,0
4663,1.2331058929688774,0.36965633690911126,-0.2489169980239469,1,1,1
7032,2.000307942034582,-0.4735549395957524,-0.33458197582052324,0,1,0
848,1.1478612208504657,-0.6843577587219684,0.05091042426407034,0,0,1
3546,-0.9832555821098254,-0.6843577587219684,-0.31316573137137915,1,0,1
10423,-0.5570322215177672,-0.2627521204695365,0.5863165354926726,1,1,1
3629,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,0,1
7150,-1.0685002542282371,-0.6843577587219684,-0.31316573137137915,0,0,0
5891,0.5511485160215842,-0.6843577587219684,-0.29174948692223507,1,1,1
4084,-0.38654287728094394,1.4236704325401908,1.6785450023990212,1,0,1
9734,-0.8980109099914138,-0.6843577587219684,-0.31316573137137915,1,1,1
3655,1.744573925679347,-0.4735549395957524,-0.31316573137137915,1,0,1
3780,-0.8980109099914138,-0.2627521204695365,0.00807793536578216,1,1,0
5787,1.062616548732054,-0.6843577587219684,-0.29174948692223507,1,1,0
5153,0.2101698275479376,4.1641070811809975,-0.29174948692223507,1,0,1
6426,-0.38654287728094394,0.36965633690911126,-0.20608450912565873,1,0,0
8759,0.12492515542952594,0.15885351778289533,-0.31316573137137915,0,0,1
4267,1.2331058929688774,-0.6843577587219684,-0.29174948692223507,1,0,0
6706,-0.7275215657545905,3.110092985549918,3.9058344251100063,1,0,1
495,0.12492515542952594,-0.6843577587219684,-0.05617079798165011,0,0,1
7793,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,1,0,1
10652,-0.13080886092570898,-0.05194930134332058,2.128286135831047,1,0,0
1672,-1.2389895984650603,-0.6843577587219684,-0.33458197582052324,0,0,1
6825,2.3412866305082285,3.9533042620547816,0.39357033545037573,1,0,1
5917,-0.21605353304412062,-0.4735549395957524,-0.2489169980239469,1,0,0
9831,-0.4717875493993556,-0.6843577587219684,-0.2489169980239469,1,0,0
350,-0.38654287728094394,1.6344732516664067,-0.29174948692223507,1,0,0
5853,-0.6422768936361789,-0.6843577587219684,-0.31316573137137915,1,0,1
722,0.2101698275479376,-0.05194930134332058,-0.18466826467651465,1,1,1
5635,1.4888399093241123,-0.05194930134332058,-0.31316573137137915,0,1,0
10920,-0.045564188807297346,0.15885351778289533,-0.29174948692223507,1,1,1
8774,0.29541449966634925,-0.05194930134332058,-0.29174948692223507,1,1,0
5180,-0.21605353304412062,-0.6843577587219684,-0.270333242473091,0,0,0
5371,0.12492515542952594,-0.05194930134332058,0.2650728687555112,0,1,1
3415,-0.30129820516253225,-0.2627521204695365,-0.33458197582052324,1,0,1
6737,-0.8980109099914138,-0.2627521204695365,-0.31316573137137915,1,0,0
6096,-1.2389895984650603,-0.4735549395957524,-0.31316573137137915,1,0,0
3958,0.8068825323768191,-0.6843577587219684,-0.29174948692223507,1,1,1
9155,-1.2389895984650603,-0.4735549395957524,0.5434840465943844,1,1,1
5692,0.4659038439031725,-0.6843577587219684,-0.31316573137137915,1,1,0
1883,0.4659038439031725,-0.6843577587219684,-0.31316573137137915,1,0,0
9261,-0.7275215657545905,-0.05194930134332058,0.6933977577383931,1,0,1
613,1.4888399093241123,0.15885351778289533,-0.16325202022737056,1,1,1
999,0.29541449966634925,-0.4735549395957524,-0.31316573137137915,1,1,1
5122,-1.0685002542282371,0.7912619751615431,-0.0775870424307942,1,0,1
10394,-0.38654287728094394,-0.6843577587219684,-0.31316573137137915,1,0,0
8893,0.12492515542952594,-0.6843577587219684,-0.29174948692223507,1,0,0
8452,-0.6422768936361789,-0.4735549395957524,0.35073784655208756,1,1,0
7199,-0.5570322215177672,-0.4735549395957524,-0.31316573137137915,1,0,1
1513,-0.38654287728094394,0.5804591560353272,-0.270333242473091,1,0,1
2720,0.5511485160215842,-0.4735549395957524,2.106869891381903,1,0,0
4120,0.3806591717847609,-0.2627521204695365,-0.270333242473091,1,1,0
59,-0.4717875493993556,-0.2627521204695365,-0.31316573137137915,1,1,0
9358,-0.045564188807297346,1.2128676134139749,-0.31316573137137915,1,0,1
5126,0.7216378602584075,0.7912619751615431,-0.31316573137137915,1,0,1
151,-1.324234270583472,-0.4735549395957524,-0.12041953132908237,1,0,0
7145,-0.4717875493993556,-0.4735549395957524,-0.29174948692223507,1,0,1
882,1.3183505650872889,0.36965633690911126,-0.29174948692223507,1,1,1
9953,-0.9832555821098254,-0.4735549395957524,0.15799164650979078,1,0,1
10559,-0.6422768936361789,0.15885351778289533,-0.29174948692223507,1,0,0
9518,0.4659038439031725,-0.6843577587219684,-0.31316573137137915,0,1,0
6200,-0.4717875493993556,-0.6843577587219684,-0.33458197582052324,1,0,1
3596,1.9150632699161705,-0.6843577587219684,0.2650728687555112,1,1,1
8702,-0.4717875493993556,1.8452760707926226,0.5220678021452403,1,1,0
9626,-0.6422768936361789,0.5804591560353272,-0.31316573137137915,1,0,1
2787,0.3806591717847609,-0.6843577587219684,-0.270333242473091,0,0,1
6492,-0.38654287728094394,-0.4735549395957524,0.43640282434866395,1,1,0
9674,-1.0685002542282371,0.15885351778289533,-0.270333242473091,1,1,0
5297,-0.38654287728094394,2.4776845281712703,-0.29174948692223507,0,0,0
9624,0.3806591717847609,-0.6843577587219684,-0.31316573137137915,1,0,0
9376,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,1,0,1
3181,-1.0685002542282371,-0.6843577587219684,-0.270333242473091,1,1,1
10232,0.3806591717847609,-0.2627521204695365,-0.29174948692223507,1,0,0
4335,0.2101698275479376,-0.6843577587219684,-0.31316573137137915,1,0,1
3787,-0.6422768936361789,-0.4735549395957524,3.284763336084828,1,0,1
5856,0.3806591717847609,3.320895804676134,3.5203420250254127,1,0,1
5556,1.062616548732054,3.320895804676134,4.227078091847168,1,0,1
7249,-0.7275215657545905,-0.4735549395957524,-0.270333242473091,0,0,1
5278,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,1,1,1
1009,1.4888399093241123,-0.6843577587219684,-0.29174948692223507,1,0,1
5970,-0.21605353304412062,-0.2627521204695365,-0.29174948692223507,1,1,1
2096,2.0855526141529936,2.899290166423702,0.17940789095893486,1,1,1
9939,1.3183505650872889,-0.6843577587219684,-0.29174948692223507,1,1,0
10821,-0.38654287728094394,1.002064794287759,0.8433114688824017,1,0,1
4281,-0.4717875493993556,0.15885351778289533,-0.31316573137137915,1,0,0
6961,-0.13080886092570898,-0.6843577587219684,-0.29174948692223507,1,0,0
3881,-0.30129820516253225,1.4236704325401908,-0.29174948692223507,1,0,1
6836,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,1,1
1358,-0.5570322215177672,-0.05194930134332058,-0.29174948692223507,1,0,0
8970,2.93799933533711,-0.6843577587219684,-0.270333242473091,1,1,0
8105,-1.1537449263466486,-0.05194930134332058,-0.29174948692223507,1,0,1
2728,-0.8980109099914138,-0.6843577587219684,-0.29174948692223507,1,0,0
3437,-1.1537449263466486,-0.6843577587219684,-0.270333242473091,0,1,1
7762,-0.6422768936361789,-0.4735549395957524,0.2864891132046553,1,1,0
4641,0.039680483311114303,-0.4735549395957524,-0.31316573137137915,0,1,0
4080,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,1,0,1
9450,-0.8980109099914138,-0.6843577587219684,-0.270333242473091,0,0,1
10449,1.4035952372057006,-0.05194930134332058,-0.31316573137137915,0,0,0
6637,-0.21605353304412062,-0.6843577587219684,-0.29174948692223507,0,1,0
8134,-0.4717875493993556,-0.6843577587219684,-0.31316573137137915,1,1,0
6241,-0.13080886092570898,-0.2627521204695365,0.1365754020606467,1,1,0
5666,0.3806591717847609,-0.05194930134332058,-0.270333242473091,1,1,1
279,1.9150632699161705,-0.4735549395957524,0.09374291316235851,1,0,1
2464,1.9150632699161705,1.8452760707926226,0.7576464910858254,1,0,1
2488,0.9773718766136423,-0.6843577587219684,-0.270333242473091,0,1,0
6046,1.2331058929688774,2.0560788899188385,-0.31316573137137915,1,0,1
9566,-0.8980109099914138,-0.4735549395957524,-0.31316573137137915,1,1,1
4451,1.2331058929688774,-0.4735549395957524,-0.22750075357480282,1,1,0
6285,-0.045564188807297346,-0.6843577587219684,1.0146414244755544,0,1,1
1497,-0.21605353304412062,1.002064794287759,-0.270333242473091,1,1,1
10823,0.8068825323768191,-0.6843577587219684,-0.29174948692223507,1,0,0
2722,0.039680483311114303,1.8452760707926226,-0.09900328687993828,1,0,1
281,2.6822653189818753,-0.05194930134332058,-0.270333242473091,1,0,1
1130,-0.38654287728094394,3.9533042620547816,-0.2489169980239469,1,1,1
4660,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,0,1
8308,-0.6422768936361789,0.5804591560353272,-0.31316573137137915,1,0,1
326,1.4035952372057006,-0.6843577587219684,-0.31316573137137915,0,1,0
9497,0.3806591717847609,-0.4735549395957524,-0.31316573137137915,1,0,1
649,-0.6422768936361789,-0.05194930134332058,-0.33458197582052324,1,1,0
9339,-0.4717875493993556,-0.4735549395957524,-0.31316573137137915,1,1,1
122,-0.38654287728094394,1.002064794287759,-0.29174948692223507,1,0,0
6259,0.8921272044952308,-0.4735549395957524,-0.29174948692223507,1,1,0
10803,-0.045564188807297346,0.36965633690911126,-0.29174948692223507,1,1,1
2116,0.5511485160215842,-0.2627521204695365,-0.01333830908336193,1,0,1
7127,-0.8127662378730022,-0.2627521204695365,1.0574739133738427,1,0,0
1325,1.4888399093241123,-0.6843577587219684,-0.270333242473091,0,0,1
8617,-0.38654287728094394,-0.05194930134332058,-0.270333242473091,1,0,1
4317,-0.8127662378730022,-0.4735549395957524,-0.29174948692223507,1,0,0
6338,-0.6422768936361789,-0.2627521204695365,0.00807793536578216,1,0,0
3023,-0.38654287728094394,2.2668817090450544,-0.270333242473091,1,0,1
5120,1.9150632699161705,-0.6843577587219684,1.3358850912127158,0,0,0
2354,-0.8980109099914138,-0.6843577587219684,-0.12041953132908237,1,0,1
1004,-0.9832555821098254,-0.2627521204695365,0.09374291316235851,1,0,0
3188,1.4035952372057006,-0.2627521204695365,-0.29174948692223507,1,0,1
6006,0.3806591717847609,0.15885351778289533,-0.2489169980239469,0,0,1
4229,-1.0685002542282371,-0.2627521204695365,-0.0775870424307942,1,1,1
8171,0.29541449966634925,-0.6843577587219684,-0.31316573137137915,1,1,0
5255,0.039680483311114303,-0.4735549395957524,-0.29174948692223507,0,0,1
137,0.12492515542952594,1.2128676134139749,-0.2489169980239469,1,0,1
9983,-1.0685002542282371,-0.05194930134332058,-0.14183577577822645,1,0,1
6048,-0.30129820516253225,0.5804591560353272,-0.31316573137137915,1,0,1
526,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,0,1,1
6621,-0.6422768936361789,-0.6843577587219684,-0.31316573137137915,1,0,1
3838,1.574084581442524,-0.4735549395957524,-0.31316573137137915,1,0,0
2111,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,1,0,0
3872,-1.1537449263466486,-0.4735549395957524,-0.31316573137137915,1,1,1
5864,-0.8127662378730022,-0.2627521204695365,-0.31316573137137915,1,0,1
8613,-0.13080886092570898,-0.2627521204695365,-0.31316573137137915,1,1,0
3122,0.9773718766136423,-0.2627521204695365,-0.2489169980239469,1,1,0
6731,-0.4717875493993556,-0.6843577587219684,-0.31316573137137915,0,1,0
6775,-0.6422768936361789,1.2128676134139749,-0.29174948692223507,1,0,1
4403,0.4659038439031725,0.5804591560353272,-0.29174948692223507,1,0,1
6804,0.7216378602584075,-0.2627521204695365,-0.20608450912565873,1,1,1
9621,1.574084581442524,-0.6843577587219684,-0.0775870424307942,1,1,1
1516,0.8921272044952308,3.53169862380235,-0.270333242473091,1,0,1
7781,-1.2389895984650603,-0.4735549395957524,-0.01333830908336193,1,0,1
1332,-0.13080886092570898,0.15885351778289533,-0.29174948692223507,1,0,1
10137,-0.21605353304412062,-0.6843577587219684,0.20082413540807895,1,0,1
8042,0.7216378602584075,-0.2627521204695365,-0.29174948692223507,1,0,0
9843,-0.7275215657545905,1.4236704325401908,-0.270333242473091,1,0,1
6884,-0.4717875493993556,-0.6843577587219684,1.5928800246024448,1,1,1
