index,age,priors_count,length_of_stay,isMale,isCaucasian,c_charge_degree_F
4105,-0.13080886092570898,0.7912619751615431,-0.31316573137137915,1,1,1
369,0.2101698275479376,-0.6843577587219684,-0.29174948692223507,0,0,0
26,-1.1537449263466486,-0.4735549395957524,-0.2489169980239469,1,0,1
7143,1.9150632699161705,-0.4735549395957524,-0.29174948692223507,1,0,1
3838,1.574084581442524,-0.4735549395957524,-0.31316573137137915,1,0,0
7197,0.2101698275479376,-0.6843577587219684,-0.31316573137137915,1,1,1
2444,0.8921272044952308,-0.2627521204695365,0.2864891132046553,1,0,0
6781,1.744573925679347,-0.4735549395957524,-0.22750075357480282,1,1,0
3057,-0.8127662378730022,0.15885351778289533,-0.31316573137137915,1,0,1
8428,0.12492515542952594,0.7912619751615431,-0.16325202022737056,0,1,1
361,1.574084581442524,-0.4735549395957524,-0.29174948692223507,1,1,0
10270,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,0,0,0
3528,-0.8980109099914138,-0.6843577587219684,-0.31316573137137915,0,0,1
3020,0.9773718766136423,-0.2627521204695365,-0.31316573137137915,1,0,1
4722,-0.7275215657545905,-0.6843577587219684,-0.31316573137137915,1,1,0
28,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,0,1,1
7931,-0.38654287728094394,0.15885351778289533,-0.29174948692223507,1,0,0
7916,-0.8127662378730022,-0.6843577587219684,-0.31316573137137915,1,0,1
6800,-1.2389895984650603,-0.6843577587219684,-0.31316573137137915,1,0,1
406,-0.38654287728094394,1.6344732516664067,-0.29174948692223507,1,0,1
2852,-0.8127662378730022,-0.6843577587219684,-0.29174948692223507,1,0,1
6830,-1.0685002542282371,-0.05194930134332058,-0.270333242473091,0,1,1
2429,-0.4717875493993556,-0.4735549395957524,-0.31316573137137915,1,1,1
7796,-0.38654287728094394,-0.2627521204695365,-0.31316573137137915,1,0,1
10577,2.0855526141529936,-0.6843577587219684,-0.31316573137137915,1,1,0
6657,0.4659038439031725,2.4776845281712703,1.0788901578229866,0,0,1
10749,-0.4717875493993556,-0.6843577587219684,-0.31316573137137915,0,0,1
4403,0.4659038439031725,0.5804591560353272,-0.29174948692223507,1,0,1
1367,-0.13080886092570898,-0.6843577587219684,-0.31316573137137915,1,0,1
6511,-0.4717875493993556,-0.4735549395957524,1.8070424690938858,1,0,0
6577,0.12492515542952594,-0.4735549395957524,-0.31316573137137915,1,1,1
467,-0.8980109099914138,1.2128676134139749,-0.22750075357480282,1,0,1
5170,-1.0685002542282371,-0.6843577587219684,-0.29174948692223507,1,0,1
5339,0.9773718766136423,0.7912619751615431,0.45781906879780804,1,1,1
8196,1.4035952372057006,1.002064794287759,-0.29174948692223507,1,1,1
10372,0.039680483311114303,-0.6843577587219684,-0.31316573137137915,1,1,0
1553,1.4035952372057006,-0.6843577587219684,-0.29174948692223507,1,0,1
8473,-0.045564188807297346,-0.6843577587219684,-0.270333242473091,0,1,0
10988,0.8068825323768191,-0.6843577587219684,-0.29174948692223507,1,0,1
7315,-0.8980109099914138,-0.2627521204695365,-0.29174948692223507,1,0,0
7344,-0.8127662378730022,-0.2627521204695365,-0.29174948692223507,1,0,1
5742,-0.21605353304412062,-0.4735549395957524,-0.31316573137137915,1,0,1
10757,-0.8980109099914138,-0.6843577587219684,0.1151591576115026,1,0,0
9527,0.12492515542952594,-0.2627521204695365,-0.31316573137137915,1,0,0
9811,-0.8127662378730022,0.36965633690911126,-0.31316573137137915,0,0,1
573,-0.5570322215177672,-0.4735549395957524,-0.29174948692223507,1,0,0
173,-0.13080886092570898,0.36965633690911126,-0.31316573137137915,1,0,1
6030,1.1478612208504657,1.4236704325401908,3.4346770472288366,1,0,1
8962,-0.21605353304412062,-0.6843577587219684,-0.31316573137137915,1,1,0
9918,-0.045564188807297346,-0.4735549395957524,-0.31316573137137915,1,1,0
2061,-0.13080886092570898,-0.4735549395957524,-0.2489169980239469,1,0,1
6467,-0.045564188807297346,1.8452760707926226,0.41498657989951987,1,0,1
9626,-0.6422768936361789,0.5804591560353272,-0.31316573137137915,1,0,1
5574,-0.6422768936361789,-0.2627521204695365,2.5137785359156406,1,0,1
10669,1.8298185977977588,-0.6843577587219684,-0.33458197582052324,1,1,0
7242,-1.0685002542282371,-0.6843577587219684,-0.29174948692223507,0,0,0
1737,-0.045564188807297346,2.2668817090450544,-0.2489169980239469,0,0,1
5863,1.3183505650872889,2.0560788899188385,4.869565425321491,1,0,1
9578,-0.7275215657545905,0.36965633690911126,6.604281225702161,1,0,0
2991,2.0855526141529936,0.15885351778289533,-0.29174948692223507,1,0,1
8696,0.039680483311114303,0.15885351778289533,3.3061795805339718,1,1,1
8249,-0.4717875493993556,0.7912619751615431,-0.14183577577822645,0,1,1
7611,0.9773718766136423,4.796515538559645,3.263347091635684,1,1,1
4659,1.4888399093241123,-0.6843577587219684,-0.31316573137137915,1,1,0
8570,0.8921272044952308,-0.6843577587219684,-0.29174948692223507,1,1,1
6078,-0.5570322215177672,-0.6843577587219684,-0.31316573137137915,0,1,1
7153,-1.1537449263466486,-0.6843577587219684,0.6505652688401048,1,0,0
10009,-0.4717875493993556,1.2128676134139749,-0.22750075357480282,1,0,1
6920,0.29541449966634925,1.4236704325401908,-0.31316573137137915,1,0,0
2594,1.2331058929688774,-0.4735549395957524,0.20082413540807895,1,0,1
2226,-0.30129820516253225,-0.2627521204695365,-0.2489169980239469,1,1,0
10646,-0.21605353304412062,0.5804591560353272,2.4709460470173523,1,0,1
9076,-0.30129820516253225,-0.4735549395957524,-0.29174948692223507,0,0,0
2374,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,0,0
4675,1.2331058929688774,0.7912619751615431,-0.05617079798165011,1,0,1
4668,2.597020646863464,-0.4735549395957524,-0.33458197582052324,0,1,1
7706,2.8527546632186986,-0.6843577587219684,-0.31316573137137915,1,0,0
3399,0.039680483311114303,2.0560788899188385,-0.31316573137137915,1,0,1
9150,-1.1537449263466486,-0.2627521204695365,-0.31316573137137915,1,1,1
102,-1.0685002542282371,-0.4735549395957524,-0.29174948692223507,1,0,1
6637,-0.21605353304412062,-0.6843577587219684,-0.29174948692223507,0,1,0
818,-0.8127662378730022,-0.6843577587219684,-0.31316573137137915,1,1,1
6481,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,0,0,0
1346,-0.21605353304412062,0.15885351778289533,1.9997886691361826,1,0,1
3,-0.045564188807297346,-0.6843577587219684,-0.09900328687993828,1,0,1
5274,-1.1537449263466486,-0.6843577587219684,1.7642099801955975,1,0,0
691,-0.7275215657545905,-0.4735549395957524,-0.03475455353250602,1,0,0
4739,-0.8127662378730022,3.7425014429285657,2.192534869178479,1,0,1
7660,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,1,0,1
5133,-0.045564188807297346,-0.4735549395957524,-0.29174948692223507,1,0,0
5189,0.3806591717847609,-0.4735549395957524,0.5220678021452403,0,1,1
1924,-1.2389895984650603,-0.6843577587219684,4.162829358499735,1,0,1
1276,-1.2389895984650603,-0.4735549395957524,-0.31316573137137915,1,0,0
7496,-0.8980109099914138,-0.6843577587219684,-0.270333242473091,1,1,1
9284,-0.30129820516253225,-0.6843577587219684,-0.270333242473091,1,1,1
9773,-1.0685002542282371,-0.05194930134332058,0.029494179814926247,1,0,1
5904,-0.7275215657545905,0.15885351778289533,-0.31316573137137915,1,0,1
5735,0.7216378602584075,-0.6843577587219684,-0.29174948692223507,1,0,1
9854,1.6593292535609356,0.15885351778289533,-0.2489169980239469,1,0,1
5774,1.9150632699161705,-0.4735549395957524,-0.31316573137137915,1,1,1
15,-0.9832555821098254,-0.05194930134332058,-0.22750075357480282,1,0,0
7726,1.4888399093241123,-0.05194930134332058,-0.31316573137137915,1,1,0
537,1.2331058929688774,-0.05194930134332058,-0.2489169980239469,1,0,1
4314,-0.5570322215177672,2.2668817090450544,0.1151591576115026,1,0,0
5928,1.3183505650872889,-0.6843577587219684,-0.270333242473091,1,1,1
7542,2.6822653189818753,1.6344732516664067,-0.20608450912565873,0,0,1
5301,-0.6422768936361789,-0.6843577587219684,-0.2489169980239469,1,0,1
3536,-0.8127662378730022,-0.6843577587219684,-0.2489169980239469,1,1,1
8155,0.4659038439031725,-0.6843577587219684,-0.31316573137137915,1,1,0
7053,0.12492515542952594,-0.6843577587219684,5.683382714388966,1,0,1
9686,-0.8980109099914138,-0.6843577587219684,-0.31316573137137915,1,0,1
2261,1.3183505650872889,-0.4735549395957524,-0.29174948692223507,0,0,1
4939,-1.2389895984650603,-0.4735549395957524,-0.31316573137137915,1,0,1
890,-0.38654287728094394,-0.6843577587219684,-0.29174948692223507,1,0,0
1436,-1.0685002542282371,0.5804591560353272,-0.270333242473091,1,0,1
3159,0.6363931881399958,-0.6843577587219684,-0.29174948692223507,1,1,1
851,2.4265313026266404,-0.4735549395957524,-0.20608450912565873,1,1,0
7979,0.8921272044952308,3.7425014429285657,-0.29174948692223507,1,1,1
7650,0.5511485160215842,-0.4735549395957524,0.9075602022298339,1,1,1
398,-1.0685002542282371,-0.6843577587219684,-0.270333242473091,1,0,1
7231,0.2101698275479376,-0.05194930134332058,-0.31316573137137915,1,0,0
7109,1.744573925679347,-0.6843577587219684,-0.31316573137137915,1,1,1
3979,0.6363931881399958,-0.6843577587219684,-0.270333242473091,1,1,0
3225,-1.2389895984650603,-0.6843577587219684,-0.31316573137137915,1,0,1
10096,-0.8980109099914138,-0.6843577587219684,-0.29174948692223507,0,0,1
889,-0.9832555821098254,-0.4735549395957524,-0.12041953132908237,1,1,0
1648,1.2331058929688774,-0.6843577587219684,-0.31316573137137915,1,1,1
5681,-0.30129820516253225,0.15885351778289533,0.20082413540807895,1,0,1
10046,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,1,1,1
3304,0.4659038439031725,-0.05194930134332058,-0.29174948692223507,1,0,1
6320,0.3806591717847609,3.7425014429285657,-0.31316573137137915,1,0,1
5183,-0.8980109099914138,-0.4735549395957524,-0.270333242473091,1,0,0
10440,-0.30129820516253225,-0.6843577587219684,1.4215500690092921,1,1,1
9753,-0.30129820516253225,-0.4735549395957524,-0.31316573137137915,1,0,0
4658,-0.045564188807297346,0.36965633690911126,-0.270333242473091,1,0,0
10934,0.5511485160215842,-0.6843577587219684,-0.31316573137137915,1,1,0
2237,-0.8980109099914138,0.15885351778289533,-0.22750075357480282,1,0,1
2020,-0.5570322215177672,1.6344732516664067,-0.31316573137137915,1,0,0
1530,2.93799933533711,-0.6843577587219684,-0.31316573137137915,1,0,0
1132,1.574084581442524,-0.6843577587219684,-0.29174948692223507,0,1,1
3350,-0.30129820516253225,-0.4735549395957524,-0.03475455353250602,1,0,1
10415,0.6363931881399958,-0.4735549395957524,-0.31316573137137915,1,0,1
6304,-0.6422768936361789,1.2128676134139749,-0.31316573137137915,1,0,1
1750,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,1,1,1
2677,-1.0685002542282371,-0.2627521204695365,-0.2489169980239469,1,1,1
10378,-1.0685002542282371,-0.6843577587219684,-0.31316573137137915,1,1,0
557,-1.1537449263466486,0.15885351778289533,4.376991802991176,1,0,1
9335,2.256041958389817,1.002064794287759,-0.31316573137137915,1,0,1
4202,0.29541449966634925,1.002064794287759,-0.12041953132908237,1,0,0
10448,1.1478612208504657,1.6344732516664067,0.8861439577806899,1,0,0
599,-0.13080886092570898,-0.05194930134332058,-0.31316573137137915,1,1,0
2809,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,1,0,1
8456,0.2101698275479376,-0.05194930134332058,1.400133824560148,1,0,0
7683,-0.8980109099914138,-0.2627521204695365,-0.29174948692223507,0,0,1
771,0.039680483311114303,-0.4735549395957524,1.2716363578652834,1,1,1
3094,-0.30129820516253225,2.0560788899188385,-0.31316573137137915,1,0,0
8670,-0.30129820516253225,-0.2627521204695365,2.192534869178479,0,1,0
4927,-0.8127662378730022,0.15885351778289533,-0.31316573137137915,0,0,1
6042,0.2101698275479376,0.15885351778289533,1.4429663134584363,1,1,0
2737,-0.7275215657545905,1.2128676134139749,-0.270333242473091,1,0,1
5017,-0.30129820516253225,-0.2627521204695365,-0.29174948692223507,0,1,1
2589,-0.045564188807297346,0.36965633690911126,-0.29174948692223507,0,0,1
9189,1.1478612208504657,0.5804591560353272,-0.20608450912565873,1,1,1
8560,1.062616548732054,-0.2627521204695365,0.2650728687555112,1,1,0
3230,0.9773718766136423,0.15885351778289533,-0.31316573137137915,0,0,1
7388,-0.21605353304412062,-0.6843577587219684,-0.29174948692223507,1,0,0
2549,2.256041958389817,-0.4735549395957524,-0.270333242473091,1,0,0
4611,-0.6422768936361789,-0.6843577587219684,-0.29174948692223507,1,0,0
5677,2.4265313026266404,1.4236704325401908,-0.270333242473091,1,1,1
4315,1.2331058929688774,0.5804591560353272,-0.31316573137137915,1,0,0
598,-0.5570322215177672,0.36965633690911126,0.7790627355349694,1,0,1
10281,2.4265313026266404,-0.6843577587219684,-0.31316573137137915,0,1,0
753,1.6593292535609356,-0.6843577587219684,-0.29174948692223507,1,0,0
7690,0.9773718766136423,2.2668817090450544,-0.31316573137137915,1,1,1
10065,-0.7275215657545905,-0.4735549395957524,-0.31316573137137915,1,1,0
8364,1.8298185977977588,-0.6843577587219684,-0.16325202022737056,1,0,0
2479,-0.30129820516253225,1.002064794287759,-0.31316573137137915,1,0,0
5833,1.062616548732054,-0.05194930134332058,-0.270333242473091,1,1,1
1024,-0.6422768936361789,-0.6843577587219684,-0.29174948692223507,1,0,0
10167,-0.8980109099914138,-0.2627521204695365,-0.31316573137137915,1,0,1
3035,-0.8127662378730022,0.15885351778289533,3.6060070028219893,1,1,1
2128,-0.7275215657545905,-0.05194930134332058,-0.31316573137137915,1,0,1
7799,-0.8127662378730022,1.6344732516664067,11.058860071124132,1,0,0
228,-0.13080886092570898,0.7912619751615431,0.24365662430636714,0,0,1
5596,-0.8127662378730022,-0.6843577587219684,-0.270333242473091,1,1,1
4670,-0.6422768936361789,-0.6843577587219684,-0.29174948692223507,0,1,0
837,0.9773718766136423,-0.2627521204695365,-0.31316573137137915,1,1,1
8520,-0.4717875493993556,0.5804591560353272,-0.29174948692223507,1,0,1
6177,-0.9832555821098254,0.15885351778289533,-0.2489169980239469,1,0,1
3086,-0.30129820516253225,2.688487347297486,10.009464093116073,1,0,1
6941,1.8298185977977588,-0.4735549395957524,-0.31316573137137915,0,0,1
9397,-0.7275215657545905,-0.6843577587219684,-0.270333242473091,1,0,1
10590,-0.4717875493993556,-0.4735549395957524,-0.2489169980239469,1,0,1
1496,-0.9832555821098254,-0.2627521204695365,-0.18466826467651465,1,0,1
8676,0.039680483311114303,-0.6843577587219684,-0.31316573137137915,1,0,1
3326,-0.13080886092570898,0.15885351778289533,-0.29174948692223507,1,0,1
9576,0.9773718766136423,-0.4735549395957524,-0.31316573137137915,0,0,1
1597,0.4659038439031725,-0.6843577587219684,-0.270333242473091,1,0,1
5293,-0.21605353304412062,1.6344732516664067,-0.31316573137137915,0,0,1
302,0.039680483311114303,4.1641070811809975,-0.270333242473091,0,0,1
3205,1.2331058929688774,-0.2627521204695365,-0.29174948692223507,1,1,0
10211,-0.9832555821098254,-0.6843577587219684,-0.31316573137137915,0,0,0
9830,1.1478612208504657,-0.6843577587219684,-0.29174948692223507,1,1,1
4929,1.2331058929688774,-0.4735549395957524,-0.09900328687993828,1,0,0
2503,-0.30129820516253225,0.7912619751615431,-0.29174948692223507,0,0,1
20,-0.30129820516253225,0.7912619751615431,-0.2489169980239469,1,0,1
3783,0.29541449966634925,-0.6843577587219684,-0.16325202022737056,1,1,1
5886,1.574084581442524,-0.6843577587219684,-0.22750075357480282,1,1,0
8059,2.000307942034582,1.4236704325401908,-0.31316573137137915,1,1,0
4834,-0.6422768936361789,-0.05194930134332058,-0.31316573137137915,0,0,1
807,-0.9832555821098254,-0.6843577587219684,-0.29174948692223507,1,1,0
5050,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,0,0
5825,-0.8980109099914138,1.6344732516664067,0.7790627355349694,1,0,1
282,0.8921272044952308,1.002064794287759,1.2073876245178512,1,1,0
438,-0.045564188807297346,0.36965633690911126,-0.270333242473091,1,0,1
8457,-0.8127662378730022,-0.4735549395957524,-0.31316573137137915,1,0,1
5194,1.744573925679347,-0.6843577587219684,-0.31316573137137915,1,0,1
6058,-0.13080886092570898,-0.6843577587219684,1.4643825579075802,1,0,1
6793,0.29541449966634925,-0.2627521204695365,-0.31316573137137915,0,1,0
3681,1.4888399093241123,1.002064794287759,0.6077327799418166,0,0,1
288,0.3806591717847609,-0.6843577587219684,-0.31316573137137915,1,1,1
298,0.12492515542952594,-0.2627521204695365,-0.270333242473091,1,0,0
6075,-0.4717875493993556,1.8452760707926226,-0.05617079798165011,1,0,1
3481,-0.6422768936361789,-0.2627521204695365,-0.29174948692223507,0,0,0
4944,-1.1537449263466486,-0.6843577587219684,-0.18466826467651465,1,0,1
6201,1.4888399093241123,-0.4735549395957524,-0.2489169980239469,0,1,1
7730,-0.38654287728094394,-0.2627521204695365,-0.31316573137137915,1,1,0
2332,1.8298185977977588,-0.6843577587219684,-0.33458197582052324,1,1,1
6105,-0.4717875493993556,0.15885351778289533,-0.29174948692223507,1,0,1
4385,-0.6422768936361789,-0.05194930134332058,-0.05617079798165011,1,0,0
5330,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,1,0,0
6271,-0.6422768936361789,-0.4735549395957524,-0.31316573137137915,1,1,1
2750,0.3806591717847609,0.36965633690911126,-0.22750075357480282,1,0,1
9677,-0.13080886092570898,-0.6843577587219684,-0.31316573137137915,1,0,1
3137,1.1478612208504657,-0.2627521204695365,-0.22750075357480282,1,1,0
6866,-0.9832555821098254,-0.4735549395957524,-0.33458197582052324,0,0,0
3961,0.4659038439031725,-0.6843577587219684,-0.31316573137137915,1,0,1
10981,-0.21605353304412062,0.15885351778289533,-0.31316573137137915,1,0,1
9592,-0.8127662378730022,-0.4735549395957524,-0.31316573137137915,1,1,1
886,0.9773718766136423,-0.6843577587219684,-0.29174948692223507,0,1,0
4432,-1.0685002542282371,-0.6843577587219684,-0.31316573137137915,1,1,0
3032,-0.21605353304412062,1.002064794287759,-0.22750075357480282,1,0,1
3552,-0.5570322215177672,-0.6843577587219684,-0.03475455353250602,1,1,0
6624,2.256041958389817,-0.2627521204695365,-0.2489169980239469,1,0,1
4888,2.0855526141529936,-0.05194930134332058,-0.14183577577822645,1,0,1
808,-0.6422768936361789,0.5804591560353272,-0.29174948692223507,1,1,1
757,0.29541449966634925,-0.6843577587219684,-0.29174948692223507,1,0,1
3488,0.12492515542952594,-0.2627521204695365,-0.31316573137137915,1,1,1
3620,1.574084581442524,-0.6843577587219684,-0.31316573137137915,0,1,0
1754,0.039680483311114303,-0.6843577587219684,-0.29174948692223507,1,1,0
7120,1.6593292535609356,-0.2627521204695365,0.3079053576537994,1,1,1
3281,-0.38654287728094394,-0.05194930134332058,-0.05617079798165011,1,1,1
3284,0.2101698275479376,1.6344732516664067,-0.31316573137137915,1,1,1
10296,0.4659038439031725,-0.4735549395957524,1.2930526023144275,1,0,1
5515,0.8921272044952308,-0.4735549395957524,-0.270333242473091,1,0,0
4612,-0.30129820516253225,0.15885351778289533,-0.20608450912565873,1,1,1
8031,0.8068825323768191,1.002064794287759,-0.12041953132908237,1,0,0
3576,0.9773718766136423,0.15885351778289533,-0.270333242473091,1,1,1
10479,0.12492515542952594,0.36965633690911126,-0.31316573137137915,1,0,1
5877,0.039680483311114303,1.002064794287759,4.805316691974058,1,0,1
85,1.574084581442524,1.002064794287759,-0.03475455353250602,1,1,1
10509,-0.8127662378730022,-0.05194930134332058,-0.29174948692223507,1,0,1
2586,0.4659038439031725,-0.4735549395957524,0.1365754020606467,1,1,1
2394,0.6363931881399958,-0.2627521204695365,-0.31316573137137915,1,1,1
1412,1.062616548732054,-0.6843577587219684,-0.29174948692223507,1,0,0
3392,1.1478612208504657,-0.6843577587219684,-0.29174948692223507,1,1,0
5532,0.2101698275479376,-0.6843577587219684,-0.29174948692223507,0,0,0
66,-0.8127662378730022,1.2128676134139749,-0.18466826467651465,1,1,0
7356,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,1,0,0
4396,2.1707972862714056,3.110092985549918,-0.2489169980239469,1,1,0
2042,2.000307942034582,0.15885351778289533,-0.29174948692223507,0,0,1
7441,-0.9832555821098254,-0.2627521204695365,-0.29174948692223507,1,0,1
9386,-0.21605353304412062,0.15885351778289533,0.6291490243909608,1,0,1
4239,0.039680483311114303,-0.6843577587219684,-0.29174948692223507,1,0,1
8629,0.29541449966634925,-0.4735549395957524,-0.31316573137137915,1,0,1
2475,1.1478612208504657,-0.4735549395957524,-0.270333242473091,1,0,1
2131,0.12492515542952594,-0.6843577587219684,-0.29174948692223507,1,0,1
5813,0.6363931881399958,-0.6843577587219684,0.39357033545037573,1,0,1
5472,-0.6422768936361789,-0.6843577587219684,-0.270333242473091,0,1,1
5994,-1.1537449263466486,-0.6843577587219684,-0.29174948692223507,0,0,1
3988,-0.21605353304412062,-0.6843577587219684,-0.29174948692223507,0,0,0
5103,-0.38654287728094394,0.7912619751615431,-0.29174948692223507,1,0,1
3023,-0.38654287728094394,2.2668817090450544,-0.270333242473091,1,0,1
6236,-0.13080886092570898,-0.6843577587219684,-0.31316573137137915,1,0,0
7076,-0.6422768936361789,-0.6843577587219684,-0.33458197582052324,0,1,0
7144,-0.045564188807297346,-0.05194930134332058,-0.29174948692223507,1,0,0
685,0.9773718766136423,-0.2627521204695365,-0.12041953132908237,0,0,1
7832,0.4659038439031725,1.002064794287759,0.6077327799418166,1,0,0
452,2.3412866305082285,-0.6843577587219684,-0.29174948692223507,1,1,1
7345,-1.0685002542282371,-0.4735549395957524,-0.31316573137137915,1,0,1
3706,0.3806591717847609,-0.4735549395957524,-0.31316573137137915,0,0,1
10449,1.4035952372057006,-0.05194930134332058,-0.31316573137137915,0,0,0
4672,1.1478612208504657,3.53169862380235,0.6719815132892489,1,1,1
6533,-0.9832555821098254,-0.2627521204695365,-0.29174948692223507,0,0,0
2279,0.039680483311114303,-0.2627521204695365,-0.29174948692223507,1,0,0
8172,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,1,0,1
6816,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,0,0,0
10300,1.8298185977977588,-0.6843577587219684,-0.31316573137137915,1,1,0
10064,1.4035952372057006,-0.6843577587219684,-0.20608450912565873,1,0,0
969,-1.0685002542282371,-0.6843577587219684,0.029494179814926247,1,0,1
752,-0.4717875493993556,-0.6843577587219684,-0.29174948692223507,1,1,0
8257,-0.045564188807297346,1.002064794287759,-0.29174948692223507,1,0,0
2976,-0.30129820516253225,0.36965633690911126,-0.31316573137137915,1,0,0
2454,-0.21605353304412062,-0.4735549395957524,0.00807793536578216,1,0,1
5537,-1.0685002542282371,-0.2627521204695365,0.41498657989951987,0,0,0
4516,0.8921272044952308,-0.4735549395957524,-0.31316573137137915,1,1,0
2643,-0.21605353304412062,-0.6843577587219684,-0.31316573137137915,1,1,1
2765,-0.7275215657545905,-0.6843577587219684,-0.33458197582052324,0,0,0
1848,0.8068825323768191,-0.6843577587219684,-0.14183577577822645,1,1,1
6208,-0.8127662378730022,-0.4735549395957524,-0.33458197582052324,1,0,1
10514,-1.1537449263466486,-0.6843577587219684,-0.31316573137137915,1,1,1
4637,0.12492515542952594,-0.2627521204695365,-0.33458197582052324,1,0,1
6546,-0.5570322215177672,-0.2627521204695365,-0.2489169980239469,1,0,1
1283,-1.1537449263466486,-0.4735549395957524,-0.270333242473091,1,0,1
1923,-0.38654287728094394,1.2128676134139749,-0.16325202022737056,1,1,0
2630,-0.5570322215177672,1.002064794287759,0.5434840465943844,1,0,1
9708,0.2101698275479376,0.5804591560353272,-0.31316573137137915,1,0,1
6431,-0.8980109099914138,-0.2627521204695365,-0.29174948692223507,0,0,1
6226,0.8068825323768191,-0.6843577587219684,-0.31316573137137915,0,1,0
3051,1.4035952372057006,-0.6843577587219684,-0.29174948692223507,1,0,0
9256,-0.21605353304412062,2.4776845281712703,1.614296269051589,1,1,1
3847,-1.0685002542282371,-0.2627521204695365,-0.29174948692223507,1,0,1
2076,-0.38654287728094394,0.7912619751615431,12.579413427013362,1,0,1
4724,2.511775974745052,-0.4735549395957524,-0.31316573137137915,0,0,0
